index, start time, end time, latency
124, 1659514057.29398, 1659514057.32421, 3023
125, 1659514057.133761, 1659514057.136557, 2796
126, 1659514057.237600, 1659514057.240389, 2789
127, 1659514057.340800, 1659514057.344133, 3333
128, 1659514057.446002, 1659514057.448919, 2917
129, 1659514057.551244, 1659514057.554562, 3318
130, 1659514057.656472, 1659514057.659788, 3316
131, 1659514057.760465, 1659514057.763549, 3084
132, 1659514057.863762, 1659514057.866885, 3123
133, 1659514057.968030, 1659514057.971147, 3117
134, 1659514058.73508, 1659514058.76522, 3014
135, 1659514058.178830, 1659514058.181986, 3156
136, 1659514058.283664, 1659514058.286605, 2941
137, 1659514058.387343, 1659514058.390763, 3420
138, 1659514058.493122, 1659514058.496395, 3273
139, 1659514058.596931, 1659514058.600036, 3105
140, 1659514058.702037, 1659514058.705168, 3131
141, 1659514058.807479, 1659514058.810590, 3111
142, 1659514058.911816, 1659514058.914525, 2709
143, 1659514059.16910, 1659514059.19842, 2932
144, 1659514059.120763, 1659514059.124056, 3293
145, 1659514059.224759, 1659514059.228137, 3378
146, 1659514059.330499, 1659514059.334008, 3509
147, 1659514059.435343, 1659514059.438474, 3131
148, 1659514059.539930, 1659514059.543255, 3325
149, 1659514059.644143, 1659514059.647061, 2918
150, 1659514059.747469, 1659514059.750184, 2715
151, 1659514059.850650, 1659514059.853266, 2616
152, 1659514059.954807, 1659514059.958162, 3355
153, 1659514060.59629, 1659514060.62506, 2877
154, 1659514060.164011, 1659514060.167144, 3133
155, 1659514060.268591, 1659514060.271081, 2490
156, 1659514060.371431, 1659514060.374165, 2734
157, 1659514060.475671, 1659514060.478483, 2812
158, 1659514060.579974, 1659514060.583199, 3225
159, 1659514060.684713, 1659514060.687867, 3154
160, 1659514060.789390, 1659514060.792623, 3233
161, 1659514060.893479, 1659514060.896117, 2638
162, 1659514060.997661, 1659514061.690, 3029
163, 1659514061.101066, 1659514061.104123, 3057
164, 1659514061.204461, 1659514061.207470, 3009
165, 1659514061.308970, 1659514061.312602, 3632
166, 1659514061.413910, 1659514061.417090, 3180
167, 1659514061.518602, 1659514061.521479, 2877
168, 1659514061.622259, 1659514061.625017, 2758
169, 1659514061.726581, 1659514061.729933, 3352
170, 1659514061.830406, 1659514061.833504, 3098
171, 1659514061.935068, 1659514061.938285, 3217
172, 1659514062.39768, 1659514062.43142, 3374
173, 1659514062.144377, 1659514062.147680, 3303
174, 1659514062.249216, 1659514062.252224, 3008
175, 1659514062.352526, 1659514062.355733, 3207
176, 1659514062.457242, 1659514062.460301, 3059
177, 1659514062.561834, 1659514062.565460, 3626
178, 1659514062.666545, 1659514062.669611, 3066
179, 1659514062.771131, 1659514062.773651, 2520
180, 1659514062.874070, 1659514062.877119, 3049
181, 1659514062.978293, 1659514062.981141, 2848
182, 1659514063.82634, 1659514063.85649, 3015
183, 1659514063.187149, 1659514063.190079, 2930
184, 1659514063.291522, 1659514063.294909, 3387
185, 1659514063.395367, 1659514063.398363, 2996
186, 1659514063.499859, 1659514063.503100, 3241
187, 1659514063.603292, 1659514063.606880, 3588
188, 1659514063.708385, 1659514063.711823, 3438
189, 1659514063.813388, 1659514063.816220, 2832
190, 1659514063.917581, 1659514063.920629, 3048
191, 1659514064.21513, 1659514064.24772, 3259
192, 1659514064.125409, 1659514064.128077, 2668
193, 1659514064.228621, 1659514064.231898, 3277
194, 1659514064.333402, 1659514064.336943, 3541
195, 1659514064.438420, 1659514064.441443, 3023
196, 1659514064.542965, 1659514064.545798, 2833
197, 1659514064.646359, 1659514064.649289, 2930
198, 1659514064.750833, 1659514064.753577, 2744
199, 1659514064.854520, 1659514064.857626, 3106
200, 1659514064.959162, 1659514064.962044, 2882
201, 1659514065.63476, 1659514065.66256, 2780
202, 1659514065.167726, 1659514065.170635, 2909
203, 1659514065.272164, 1659514065.275898, 3734
204, 1659514065.376369, 1659514065.379726, 3357
205, 1659514065.481190, 1659514065.484112, 2922
206, 1659514065.585580, 1659514065.588549, 2969
207, 1659514065.690092, 1659514065.692712, 2620
208, 1659514065.794148, 1659514065.796730, 2582
209, 1659514065.897642, 1659514065.900568, 2926
210, 1659514066.2116, 1659514066.5271, 3155
211, 1659514066.106873, 1659514066.109666, 2793
212, 1659514066.211198, 1659514066.214268, 3070
213, 1659514066.315697, 1659514066.318933, 3236
214, 1659514066.420297, 1659514066.423328, 3031
215, 1659514066.524847, 1659514066.527734, 2887
216, 1659514066.628217, 1659514066.631621, 3404
217, 1659514066.733131, 1659514066.736370, 3239
218, 1659514066.836799, 1659514066.840043, 3244
219, 1659514066.941540, 1659514066.944469, 2929
220, 1659514067.45950, 1659514067.49051, 3101
221, 1659514067.150021, 1659514067.153425, 3404
222, 1659514067.254646, 1659514067.257455, 2809
223, 1659514067.358999, 1659514067.362291, 3292
224, 1659514067.463739, 1659514067.466657, 2918
225, 1659514067.568117, 1659514067.571094, 2977
226, 1659514067.672477, 1659514067.675586, 3109
227, 1659514067.776631, 1659514067.779768, 3137
228, 1659514067.880242, 1659514067.883333, 3091
229, 1659514067.984512, 1659514067.988014, 3502
230, 1659514068.88288, 1659514068.91412, 3124
231, 1659514068.192929, 1659514068.196239, 3310
232, 1659514068.297771, 1659514068.301351, 3580
233, 1659514068.402043, 1659514068.405261, 3218
234, 1659514068.506842, 1659514068.509979, 3137
235, 1659514068.611496, 1659514068.614368, 2872
236, 1659514068.715805, 1659514068.718567, 2762
237, 1659514068.820046, 1659514068.822952, 2906
238, 1659514068.924376, 1659514068.927443, 3067
239, 1659514069.28879, 1659514069.32251, 3372
240, 1659514069.132705, 1659514069.135916, 3211
241, 1659514069.236859, 1659514069.240051, 3192
242, 1659514069.341549, 1659514069.344870, 3321
243, 1659514069.446393, 1659514069.449525, 3132
244, 1659514069.551093, 1659514069.554416, 3323
