index, start time, end time, latency
0, 1659517178.921406, 1659517178.924403, 2997
1, 1659517179.26046, 1659517179.29406, 3360
2, 1659517179.129705, 1659517179.132856, 3151
3, 1659517179.233193, 1659517179.236706, 3513
4, 1659517179.339002, 1659517179.342162, 3160
5, 1659517179.443505, 1659517179.447198, 3693
6, 1659517179.549245, 1659517179.552932, 3687
7, 1659517179.653946, 1659517179.656969, 3023
8, 1659517179.758185, 1659517179.761723, 3538
9, 1659517179.861905, 1659517179.865839, 3934
10, 1659517179.966150, 1659517179.969342, 3192
11, 1659517180.71680, 1659517180.75266, 3586
12, 1659517180.175540, 1659517180.179313, 3773
13, 1659517180.280134, 1659517180.283453, 3319
14, 1659517180.384162, 1659517180.387465, 3303
15, 1659517180.488117, 1659517180.491403, 3286
16, 1659517180.593683, 1659517180.596780, 3097
17, 1659517180.699020, 1659517180.702722, 3702
18, 1659517180.804819, 1659517180.808631, 3812
19, 1659517180.909840, 1659517180.912784, 2944
20, 1659517181.13929, 1659517181.16975, 3046
21, 1659517181.119207, 1659517181.122264, 3057
22, 1659517181.222592, 1659517181.225980, 3388
23, 1659517181.328290, 1659517181.331516, 3226
24, 1659517181.433465, 1659517181.437122, 3657
25, 1659517181.538758, 1659517181.541808, 3050
26, 1659517181.644098, 1659517181.647345, 3247
27, 1659517181.748109, 1659517181.751295, 3186
28, 1659517181.853611, 1659517181.856718, 3107
29, 1659517181.958649, 1659517181.961394, 2745
30, 1659517182.63568, 1659517182.66808, 3240
31, 1659517182.168382, 1659517182.171829, 3447
32, 1659517182.272565, 1659517182.275860, 3295
33, 1659517182.376371, 1659517182.379913, 3542
34, 1659517182.480258, 1659517182.483546, 3288
35, 1659517182.585913, 1659517182.589105, 3192
36, 1659517182.691377, 1659517182.694753, 3376
37, 1659517182.795249, 1659517182.798835, 3586
38, 1659517182.899831, 1659517182.903232, 3401
39, 1659517183.3994, 1659517183.6867, 2873
40, 1659517183.109121, 1659517183.112156, 3035
41, 1659517183.212352, 1659517183.215301, 2949
42, 1659517183.316838, 1659517183.320278, 3440
43, 1659517183.421791, 1659517183.425073, 3282
44, 1659517183.526167, 1659517183.529723, 3556
45, 1659517183.630148, 1659517183.633570, 3422
46, 1659517183.733677, 1659517183.736806, 3129
47, 1659517183.839133, 1659517183.842844, 3711
48, 1659517183.944787, 1659517183.948393, 3606
49, 1659517184.49939, 1659517184.53658, 3719
50, 1659517184.155968, 1659517184.159263, 3295
51, 1659517184.259639, 1659517184.262813, 3174
52, 1659517184.363066, 1659517184.366670, 3604
53, 1659517184.468574, 1659517184.471837, 3263
54, 1659517184.573875, 1659517184.577743, 3868
55, 1659517184.680080, 1659517184.683194, 3114
56, 1659517184.784430, 1659517184.787848, 3418
57, 1659517184.888661, 1659517184.892043, 3382
58, 1659517184.992332, 1659517184.995412, 3080
59, 1659517185.97714, 1659517185.101064, 3350
60, 1659517185.201899, 1659517185.205306, 3407
61, 1659517185.306917, 1659517185.309795, 2878
62, 1659517185.411036, 1659517185.414509, 3473
63, 1659517185.515161, 1659517185.518612, 3451
64, 1659517185.620603, 1659517185.623784, 3181
65, 1659517185.726063, 1659517185.729381, 3318
66, 1659517185.831496, 1659517185.835147, 3651
67, 1659517185.936940, 1659517185.940017, 3077
68, 1659517186.41203, 1659517186.44478, 3275
69, 1659517186.146766, 1659517186.149907, 3141
70, 1659517186.250135, 1659517186.253523, 3388
71, 1659517186.355815, 1659517186.359524, 3709
72, 1659517186.461846, 1659517186.464817, 2971
73, 1659517186.566543, 1659517186.569982, 3439
74, 1659517186.672340, 1659517186.676101, 3761
75, 1659517186.776947, 1659517186.780526, 3579
76, 1659517186.880910, 1659517186.884297, 3387
77, 1659517186.986554, 1659517186.989461, 2907
78, 1659517187.91622, 1659517187.95009, 3387
79, 1659517187.195632, 1659517187.199063, 3431
80, 1659517187.300372, 1659517187.303615, 3243
81, 1659517187.404766, 1659517187.407594, 2828
