# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       20.156       84.832
       1.018       18.700       20.156      309.492
       2.042       28.300       20.156      309.492
       3.066       67.400       21.539      374.496
       4.089       60.600       21.621      694.496
       5.114       67.300       21.621      694.496
       6.138       46.900       21.621      694.496
       7.158       37.300       21.621      694.496
       8.184       39.000       21.621      694.496
       9.209       23.400       21.621      694.496
      10.248       30.800       21.621      694.496
      11.306       33.100       21.621      694.496
      12.331       42.900       21.621      694.496
      13.358       59.400       21.621      694.496
      14.383       47.800       21.621      694.496
      15.408       58.500       21.621      694.496
      16.431       64.500       21.621      694.496
      17.456       43.900       21.621      694.496
      18.480      190.400       36.879      694.496
      19.500      397.000       42.551      694.496
      20.516      400.600       46.676      694.496
      21.540      350.700       47.191      694.496
      22.554      306.500       47.191      694.496
      23.572      306.500       47.449      694.496
      24.594      325.900       48.738      694.496
      25.619      387.500       50.027      694.496
      26.642      393.800       50.027      694.496
      27.667      384.300       50.027      694.496
      28.691      381.800       50.543      694.496
      29.716      368.000       50.543      694.496
      30.737      380.800       50.543      694.496
      31.763      353.000       50.543      694.496
      32.789      356.800       50.543      694.496
      33.814      371.600       50.543      694.496
      34.839      374.500       50.801      758.496
      35.865      406.600       51.832      758.496
      36.890      391.000       51.832      758.496
      37.912      359.100       51.832      758.496
      38.939      353.700       51.832      758.496
      39.964      389.200       51.832      758.496
      40.989      389.400       51.832      758.496
      42.014      398.800       52.090      758.496
      43.040      394.900       52.090      758.496
      44.065      360.000       52.090      758.496
      45.081      377.000       52.090      758.496
      46.105      379.700       52.090      758.496
      47.131      313.900       52.090      758.496
      48.156      258.400       52.090      758.496
      49.182      261.300       52.090      758.496
      50.207      267.400       52.090      758.496
      51.230      252.300       52.090      758.496
      52.253      256.900       52.090      758.496
      53.278      262.600       52.090      758.496
      54.297      221.800       52.090      758.496
      55.320      201.300       52.090      758.496
      56.342      206.400       52.090      758.496
      57.365      209.300       52.090      758.496
      58.388      209.200       52.090      758.496
      59.410      200.600       52.090      758.496
      60.434      212.900       52.090      758.496
      61.451      202.400       52.090      758.496
      62.473      209.400       52.090      758.496
      63.490      207.400       52.090      758.496
      64.515      246.900       59.051      758.496
      65.539      272.300       90.504      758.496
      66.565      365.500      132.785      822.496
      67.584      202.200      132.785      822.496
      68.605      203.700        0.000        0.000
