report-id,probe-id,source,timestamp,report-name,packet_index,meta.packet_len,ip.src,ip.dst,ip.proto_tos,ip.ecn,ip.identification,tcp.src_port,tcp.dest_port,tcp.seq_nb,tcp.ack_nb,tcp.tsval,tcp.tsecr,int.queue_id,int.latency,int.queue_occups,int.ingress_time,int.egress_time,int.nb_marked,int.nb_dropped,int.mark_probability
1000,3,"enp0s10",1673875146.392596,"int",1,130,"10.0.0.1","10.0.0.11",128,0,20794,43022,22,3350530322,0,3708085751,0,0,215,0,6277882000,6278097000,0,0,0
1000,3,"enp0s10",1673875146.393442,"int",2,122,"10.0.0.1","10.0.0.11",128,0,20795,43022,22,3350530323,4190146836,3708085752,238125051,0,229,0,6278695000,6278924000,0,0,0
1000,3,"enp0s10",1673875146.393533,"int",3,122,"10.0.0.1","10.0.0.11",128,0,20796,43022,22,3350530323,4190146836,3708085752,238125051,0,321,0,6278757000,6279078000,0,0,0
1000,3,"enp0s10",1673875146.393728,"int",4,163,"10.0.0.1","10.0.0.11",128,0,20797,43022,22,3350530323,4190146836,3708085752,238125051,0,263,0,6278993000,6279256000,0,0,0
1000,3,"enp0s10",1673875146.404640,"int",5,122,"10.0.0.1","10.0.0.11",128,0,20798,43022,22,3350530364,4190146878,3708085763,238125053,0,201,0,6289964000,6290165000,0,0,0
1000,3,"enp0s10",1673875146.405244,"int",6,1482,"10.0.0.1","10.0.0.11",128,0,20799,43022,22,3350530364,4190146878,3708085764,238125053,0,160,0,6290571000,6290731000,0,0,0
1000,3,"enp0s10",1673875146.409843,"int",7,170,"10.0.0.1","10.0.0.11",128,0,20800,43022,22,3350531724,4190147854,3708085768,238125054,0,163,0,6295242000,6295405000,0,0,0
1000,3,"enp0s10",1673875146.427736,"int",8,138,"10.0.0.1","10.0.0.11",128,0,20801,43022,22,3350531772,4190148218,3708085786,238125058,0,103,0,6313234000,6313337000,0,0,0
1000,3,"enp0s10",1673875146.428705,"int",9,166,"10.0.0.1","10.0.0.11",128,0,20802,43022,22,3350531788,4190148218,3708085787,238125060,0,123,0,6314127000,6314250000,0,0,0
1000,3,"enp0s10",1673875146.429989,"int",10,190,"10.0.0.1","10.0.0.11",128,0,20803,43022,22,3350531832,4190148262,3708085788,238125060,0,250,0,6315306000,6315556000,0,0,0
