report-id,probe-id,source,timestamp,report-name,packet_index,meta.packet_len,ip.src,ip.dst,ip.proto_tos,ip.ecn,ip.identification,tcp.src_port,tcp.dest_port,tcp.seq_nb,tcp.ack_nb,tcp.tsval,tcp.tsecr,int.queue_id,int.latency,int.queue_occups,int.ingress_time,int.egress_time,int.nb_marked,int.nb_dropped,int.mark_probability
1000,3,"enp0s10",1673875020.589533,"int",1,130,"10.0.0.1","10.0.0.11",128,0,55823,57044,22,3581325505,0,3707959947,0,0,470,0,6203800000,6204270000,0,0,0
1000,3,"enp0s10",1673875020.590963,"int",2,122,"10.0.0.1","10.0.0.11",128,0,55824,57044,22,3581325506,1577004178,3707959949,238093600,0,433,0,6205210000,6205643000,0,0,0
1000,3,"enp0s10",1673875020.591342,"int",3,163,"10.0.0.1","10.0.0.11",128,0,55825,57044,22,3581325506,1577004178,3707959949,238093600,0,346,0,6205532000,6205878000,0,0,0
1000,3,"enp0s10",1673875020.600710,"int",4,122,"10.0.0.1","10.0.0.11",128,0,55826,57044,22,3581325547,1577004178,3707959958,238093600,0,586,0,6214875000,6215461000,0,0,0
1000,3,"enp0s10",1673875020.602338,"int",5,122,"10.0.0.1","10.0.0.11",128,0,55827,57044,22,3581325547,1577004220,3707959961,238093602,0,180,0,6217023000,6217203000,0,0,0
1000,3,"enp0s10",1673875020.603406,"int",6,1482,"10.0.0.1","10.0.0.11",128,0,55828,57044,22,3581325547,1577004220,3707959962,238093602,0,426,0,6217976000,6218402000,0,0,0
1000,3,"enp0s10",1673875020.608679,"int",7,170,"10.0.0.1","10.0.0.11",128,0,55829,57044,22,3581326907,1577005196,3707959967,238093603,0,491,0,6223277000,6223768000,0,0,0
1000,3,"enp0s10",1673875020.627014,"int",8,138,"10.0.0.1","10.0.0.11",128,0,55830,57044,22,3581326955,1577005560,3707959985,238093607,0,367,0,6241129000,6241496000,0,0,0
1000,3,"enp0s10",1673875020.628619,"int",9,166,"10.0.0.1","10.0.0.11",128,0,55831,57044,22,3581326971,1577005560,3707959987,238093609,0,277,0,6243145000,6243422000,0,0,0
1000,3,"enp0s10",1673875020.632436,"int",10,190,"10.0.0.1","10.0.0.11",128,0,55832,57044,22,3581327015,1577005604,3707959990,238093610,0,437,0,6246777000,6247214000,0,0,0
1000,3,"enp0s10",1673875020.638318,"int",11,494,"10.0.0.1","10.0.0.11",128,0,55833,57044,22,3581327083,1577005656,3707959997,238093611,0,265,0,6253139000,6253404000,0,0,0
1000,3,"enp0s10",1673875020.644048,"int",12,774,"10.0.0.1","10.0.0.11",128,0,55834,57044,22,3581327455,1577005988,3707960002,238093612,0,397,0,6258561000,6258958000,0,0,0
1000,3,"enp0s10",1673875020.649166,"int",13,234,"10.0.0.1","10.0.0.11",128,0,55835,57044,22,3581328107,1577006016,3707960008,238093614,0,221,0,6263720000,6263941000,0,0,0
1000,3,"enp0s10",1673875020.805495,"int",14,122,"10.0.0.1","10.0.0.11",128,0,55836,57044,22,3581328219,1577006956,3707960164,238093630,0,389,0,6419921000,6420310000,0,0,0
1000,3,"enp0s10",1673875020.807000,"int",15,122,"10.0.0.1","10.0.0.11",128,0,55837,57044,22,3581328219,1577007000,3707960165,238093654,0,219,0,6421469000,6421688000,0,0,0
1000,3,"enp0s10",1673875020.807359,"int",16,318,"10.0.0.1","10.0.0.11",128,0,55838,57044,22,3581328219,1577007000,3707960165,238093654,0,583,0,6421671000,6422254000,0,0,0
1000,3,"enp0s10",1673875020.810991,"int",17,158,"10.0.0.1","10.0.0.11",128,0,55839,57044,22,3581328415,1577007072,3707960169,238093654,0,301,0,6424976000,6425277000,0,0,0
1000,3,"enp0s10",1673875020.815056,"int",18,122,"10.0.0.1","10.0.0.11",128,0,55840,57044,22,3581328451,1577007256,3707960173,238093656,0,375,0,6429435000,6429810000,0,0,0
1000,3,"enp0s10",1673875020.815290,"int",19,158,"10.0.0.1","10.0.0.11",128,0,55841,57044,22,3581328451,1577007256,3707960173,238093656,0,745,1,6429465000,6430210000,0,0,0
1000,3,"enp0s10",1673875020.815623,"int",20,182,"10.0.0.1","10.0.0.11",128,0,55842,57044,22,3581328487,1577007256,3707960173,238093656,0,1061,2,6429480000,6430541000,0,0,0
1000,3,"enp0s10",1673875020.815788,"int",21,122,"10.0.0.1","10.0.0.11",128,0,55843,57044,22,3581328547,1577007256,3707960173,238093656,0,1115,2,6429671000,6430786000,0,0,0
1000,3,"enp0s10",1673875020.823464,"int",22,130,"10.0.0.1","10.0.0.12",128,0,30891,51066,22,2857545277,0,1239138677,0,0,307,0,6437931000,6438238000,0,0,0
1000,3,"enp0s10",1673875020.832075,"int",23,122,"10.0.0.1","10.0.0.12",128,0,30892,51066,22,2857545278,3492390343,1239138686,906529126,0,212,0,6446609000,6446821000,0,0,0
1000,3,"enp0s10",1673875020.832941,"int",24,122,"10.0.0.1","10.0.0.12",128,0,30893,51066,22,2857545278,3492390343,1239138686,906529126,0,793,0,6446705000,6447498000,0,0,0
1000,3,"enp0s10",1673875020.833450,"int",25,163,"10.0.0.1","10.0.0.12",128,0,30894,51066,22,2857545278,3492390343,1239138687,906529126,0,842,1,6447000000,6447842000,0,0,0
1000,3,"enp0s10",1673875020.839964,"int",26,122,"10.0.0.1","10.0.0.11",128,0,0,57044,22,3581328548,1577007257,3707960198,238093662,0,149,0,6454467000,6454616000,0,0,0
1000,3,"enp0s10",1673875020.846476,"int",27,122,"10.0.0.1","10.0.0.12",128,0,30895,51066,22,2857545319,3492390385,1239138701,906529128,0,472,0,6461067000,6461539000,0,0,0
1000,3,"enp0s10",1673875020.847519,"int",28,1482,"10.0.0.1","10.0.0.12",128,0,30896,51066,22,2857545319,3492390385,1239138701,906529128,0,215,0,6461612000,6461827000,0,0,0
1000,3,"enp0s10",1673875020.853678,"int",29,170,"10.0.0.1","10.0.0.12",128,0,30897,51066,22,2857546679,3492391361,1239138708,906529130,0,235,0,6468264000,6468499000,0,0,0
1000,3,"enp0s10",1673875020.871418,"int",30,138,"10.0.0.1","10.0.0.12",128,0,30898,51066,22,2857546727,3492391725,1239138725,906529133,0,433,0,6485831000,6486264000,0,0,0
1000,3,"enp0s10",1673875020.875771,"int",31,166,"10.0.0.1","10.0.0.12",128,0,30899,51066,22,2857546743,3492391725,1239138730,906529137,0,317,0,6490562000,6490879000,0,0,0
1000,3,"enp0s10",1673875020.880927,"int",32,190,"10.0.0.1","10.0.0.12",128,0,30900,51066,22,2857546787,3492391769,1239138735,906529138,0,278,0,6495054000,6495332000,0,0,0
1000,3,"enp0s10",1673875020.884301,"int",33,494,"10.0.0.1","10.0.0.12",128,0,30901,51066,22,2857546855,3492391821,1239138738,906529139,0,359,0,6498757000,6499116000,0,0,0
