1,3,"enp0s10",1668688229.525085,"1.5.5 (417daa7 - Nov 17 2022 10:34:49)","1.7.3 (92ce3808)","1.2.14 (d74aea4 - Nov 17 2022 10:33:31)"
10,3,"enp0s10",1668688232.786857,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.786857,"counter":22,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.786857,"counter":22,"attributes":[]}}
10,3,"enp0s10",1668688232.807599,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.807599,"counter":23,"attributes":[["tcp.src_port",2]]},"event_2":{"timestamp":1668688232.807599,"counter":23,"attributes":[]}}
10,3,"enp0s10",1668688232.809384,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.809384,"counter":24,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.809384,"counter":24,"attributes":[]}}
10,3,"enp0s10",1668688232.829090,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.829090,"counter":25,"attributes":[["tcp.src_port",3]]},"event_2":{"timestamp":1668688232.829090,"counter":25,"attributes":[]}}
10,3,"enp0s10",1668688232.831527,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.831527,"counter":26,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.831527,"counter":26,"attributes":[]}}
10,3,"enp0s10",1668688232.848840,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.848840,"counter":27,"attributes":[["tcp.src_port",4]]},"event_2":{"timestamp":1668688232.848840,"counter":27,"attributes":[]}}
10,3,"enp0s10",1668688232.850934,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.850934,"counter":28,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.850934,"counter":28,"attributes":[]}}
10,3,"enp0s10",1668688232.868191,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.868191,"counter":29,"attributes":[["tcp.src_port",5]]},"event_2":{"timestamp":1668688232.868191,"counter":29,"attributes":[]}}
10,3,"enp0s10",1668688232.870020,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.870020,"counter":30,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.870020,"counter":30,"attributes":[]}}
10,3,"enp0s10",1668688232.887345,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.887345,"counter":31,"attributes":[["tcp.src_port",6]]},"event_2":{"timestamp":1668688232.887345,"counter":31,"attributes":[]}}
10,3,"enp0s10",1668688232.889811,202,"respected","test","This rule to print out information IP/TCP packet",{"event_1":{"timestamp":1668688232.889811,"counter":32,"attributes":[["tcp.src_port",1234]]},"event_2":{"timestamp":1668688232.889811,"counter":32,"attributes":[]}}
