# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       20.273       84.832
       1.014      143.000       20.273      309.492
       2.032      195.400       20.273      309.492
       3.056      198.400       21.855      374.496
       4.079      211.000       21.891      694.496
       5.102      220.000       21.891      694.496
       6.126      217.800       21.891      694.496
       7.146      185.200       21.891      694.496
       8.163      201.500       21.891      694.496
       9.188      264.600       21.891      694.496
      10.212      266.500       21.891      694.496
      11.236      253.000       21.891      694.496
      12.259      260.000       21.891      694.496
      13.284      268.200       21.891      694.496
      14.305      263.600       21.891      694.496
      15.326      255.400       21.891      694.496
      16.350      271.700       21.891      694.496
      17.374      253.000       21.891      694.496
      18.397      259.900       22.145      694.496
      19.430      444.500       39.410      694.496
      20.450      447.700       39.410      694.496
      21.474      450.500       41.215      694.496
      22.496      457.000       41.215      694.496
      23.516      445.900       41.215      694.496
      24.546      449.600       42.504      694.496
      25.563      451.200       42.504      694.496
      26.578      446.200       42.504      694.496
      27.609      449.100       42.504      694.496
      28.626      451.600       42.504      694.496
      29.662      452.500       42.504      694.496
      30.692      452.400       42.504      694.496
      31.708      447.900       42.504      694.496
      32.760      448.800       42.504      694.496
      33.792      451.500       42.504      694.496
      34.817      450.900       42.504      694.496
      35.835      438.100       42.504      694.496
      36.857      439.300       42.504      694.496
      37.881      443.200       42.504      694.496
      38.905      436.400       42.504      694.496
      39.920      441.400       42.504      694.496
      40.945      443.900       42.504      694.496
      41.970      443.200       42.504      694.496
      42.990      437.300       42.504      694.496
      44.008      438.200       42.504      694.496
      45.033      445.700       42.504      694.496
      46.059      442.400       42.504      694.496
      47.084      287.800       42.504      694.496
      48.107      256.000       42.504      694.496
      49.122      261.300       42.504      694.496
      50.136      265.200       42.504      694.496
      51.160      250.100       42.504      694.496
      52.183      255.900       42.504      694.496
      53.207      267.500       42.504      694.496
      54.231      239.400       42.504      694.496
      55.254      183.800       42.504      694.496
      56.276      183.900       42.504      694.496
      57.299      188.800       42.504      694.496
      58.321      189.600       42.504      694.496
      59.344      189.700       42.504      694.496
      60.364      205.000       42.504      694.496
      61.386      209.300       42.504      694.496
      62.410      212.000       42.504      694.496
      63.427      181.800       42.504      694.496
      64.450      201.400       42.504      694.496
