index, start time, end time, latency
122, 1659515100.636959, 1659515100.640595, 3636
123, 1659515100.742334, 1659515100.745419, 3085
124, 1659515100.846058, 1659515100.854057, 7999
125, 1659515100.956318, 1659515100.959786, 3468
126, 1659515101.62058, 1659515101.65630, 3572
127, 1659515101.167782, 1659515101.171198, 3416
128, 1659515101.272662, 1659515101.276397, 3735
129, 1659515101.376944, 1659515101.380679, 3735
130, 1659515101.482972, 1659515101.486926, 3954
131, 1659515101.587279, 1659515101.590758, 3479
132, 1659515101.691491, 1659515101.694955, 3464
133, 1659515101.795619, 1659515101.798920, 3301
134, 1659515101.899944, 1659515101.903219, 3275
135, 1659515102.5511, 1659515102.9251, 3740
136, 1659515102.110034, 1659515102.113642, 3608
137, 1659515102.214051, 1659515102.217681, 3630
138, 1659515102.319382, 1659515102.323279, 3897
139, 1659515102.424831, 1659515102.428875, 4044
140, 1659515102.531190, 1659515102.534996, 3806
141, 1659515102.636306, 1659515102.639863, 3557
142, 1659515102.740545, 1659515102.743954, 3409
143, 1659515102.844350, 1659515102.847871, 3521
144, 1659515102.949996, 1659515102.953590, 3594
145, 1659515103.55918, 1659515103.59205, 3287
146, 1659515103.160985, 1659515103.164349, 3364
147, 1659515103.266662, 1659515103.269948, 3286
148, 1659515103.370379, 1659515103.374157, 3778
149, 1659515103.475634, 1659515103.479297, 3663
150, 1659515103.580750, 1659515103.584031, 3281
151, 1659515103.685540, 1659515103.689206, 3666
152, 1659515103.789654, 1659515103.793105, 3451
153, 1659515103.893973, 1659515103.897241, 3268
154, 1659515103.998759, 1659515104.2499, 3740
155, 1659515104.102957, 1659515104.106497, 3540
156, 1659515104.206751, 1659515104.210138, 3387
157, 1659515104.311611, 1659515104.315171, 3560
158, 1659515104.415835, 1659515104.418917, 3082
159, 1659515104.520351, 1659515104.523758, 3407
160, 1659515104.624646, 1659515104.628349, 3703
161, 1659515104.729867, 1659515104.733494, 3627
162, 1659515104.834622, 1659515104.838032, 3410
163, 1659515104.939466, 1659515104.943049, 3583
164, 1659515105.44520, 1659515105.48028, 3508
165, 1659515105.149444, 1659515105.153023, 3579
166, 1659515105.254512, 1659515105.258848, 4336
167, 1659515105.359055, 1659515105.362642, 3587
168, 1659515105.464099, 1659515105.467456, 3357
169, 1659515105.568979, 1659515105.572216, 3237
170, 1659515105.673707, 1659515105.677143, 3436
171, 1659515105.777283, 1659515105.780749, 3466
172, 1659515105.881389, 1659515105.884774, 3385
173, 1659515105.986315, 1659515105.989429, 3114
174, 1659515106.90891, 1659515106.94324, 3433
175, 1659515106.195791, 1659515106.199179, 3388
176, 1659515106.300490, 1659515106.303596, 3106
177, 1659515106.404749, 1659515106.407970, 3221
178, 1659515106.509446, 1659515106.512936, 3490
179, 1659515106.613479, 1659515106.616772, 3293
180, 1659515106.718002, 1659515106.721291, 3289
181, 1659515106.821664, 1659515106.824891, 3227
182, 1659515106.926435, 1659515106.929820, 3385
183, 1659515107.31285, 1659515107.34693, 3408
184, 1659515107.135728, 1659515107.139283, 3555
185, 1659515107.240730, 1659515107.244155, 3425
186, 1659515107.345640, 1659515107.349201, 3561
187, 1659515107.450716, 1659515107.454038, 3322
188, 1659515107.555498, 1659515107.558641, 3143
189, 1659515107.659748, 1659515107.662929, 3181
190, 1659515107.764402, 1659515107.767878, 3476
191, 1659515107.868300, 1659515107.871667, 3367
192, 1659515107.973123, 1659515107.976076, 2953
193, 1659515108.77561, 1659515108.80718, 3157
194, 1659515108.182209, 1659515108.185684, 3475
195, 1659515108.286715, 1659515108.289990, 3275
196, 1659515108.390314, 1659515108.394053, 3739
197, 1659515108.495518, 1659515108.499193, 3675
198, 1659515108.600627, 1659515108.603733, 3106
199, 1659515108.705209, 1659515108.708906, 3697
200, 1659515108.809382, 1659515108.812630, 3248
201, 1659515108.913946, 1659515108.917336, 3390
202, 1659515109.18726, 1659515109.22024, 3298
203, 1659515109.122607, 1659515109.125880, 3273
204, 1659515109.227316, 1659515109.230996, 3680
205, 1659515109.331202, 1659515109.335611, 4409
206, 1659515109.437120, 1659515109.440763, 3643
207, 1659515109.542299, 1659515109.545773, 3474
208, 1659515109.646865, 1659515109.650067, 3202
209, 1659515109.751492, 1659515109.754638, 3146
210, 1659515109.855311, 1659515109.858893, 3582
211, 1659515109.960342, 1659515109.963433, 3091
212, 1659515110.64910, 1659515110.68414, 3504
213, 1659515110.169917, 1659515110.173238, 3321
214, 1659515110.274016, 1659515110.277507, 3491
215, 1659515110.378129, 1659515110.381556, 3427
216, 1659515110.483024, 1659515110.486934, 3910
217, 1659515110.588401, 1659515110.592109, 3708
218, 1659515110.693645, 1659515110.697200, 3555
219, 1659515110.798216, 1659515110.801829, 3613
220, 1659515110.902915, 1659515110.906609, 3694
221, 1659515111.8044, 1659515111.11229, 3185
222, 1659515111.111413, 1659515111.114511, 3098
223, 1659515111.214688, 1659515111.218253, 3565
224, 1659515111.319691, 1659515111.323311, 3620
225, 1659515111.424823, 1659515111.428773, 3950
226, 1659515111.530267, 1659515111.534173, 3906
227, 1659515111.634834, 1659515111.638166, 3332
228, 1659515111.739597, 1659515111.742875, 3278
229, 1659515111.844360, 1659515111.847637, 3277
230, 1659515111.949091, 1659515111.952849, 3758
231, 1659515112.54344, 1659515112.57569, 3225
232, 1659515112.158701, 1659515112.162008, 3307
233, 1659515112.262501, 1659515112.266242, 3741
234, 1659515112.366487, 1659515112.369484, 2997
235, 1659515112.470950, 1659515112.474333, 3383
236, 1659515112.575757, 1659515112.578981, 3224
237, 1659515112.680466, 1659515112.683749, 3283
238, 1659515112.783879, 1659515112.787280, 3401
239, 1659515112.887968, 1659515112.891370, 3402
240, 1659515112.992314, 1659515112.995533, 3219
241, 1659515113.97016, 1659515113.100603, 3587
242, 1659515113.202113, 1659515113.205512, 3399
243, 1659515113.306957, 1659515113.310502, 3545
244, 1659515113.411595, 1659515113.414719, 3124
245, 1659515113.516149, 1659515113.519534, 3385
246, 1659515113.619753, 1659515113.622746, 2993
247, 1659515113.724236, 1659515113.727603, 3367
248, 1659515113.828573, 1659515113.831858, 3285
249, 1659515113.933374, 1659515113.937034, 3660
250, 1659515114.38561, 1659515114.42069, 3508
251, 1659515114.142777, 1659515114.146050, 3273
252, 1659515114.246283, 1659515114.249806, 3523
253, 1659515114.350343, 1659515114.354179, 3836
254, 1659515114.455632, 1659515114.459297, 3665
255, 1659515114.560784, 1659515114.563810, 3026
256, 1659515114.664884, 1659515114.668480, 3596
257, 1659515114.769957, 1659515114.773421, 3464
258, 1659515114.873628, 1659515114.877513, 3885
259, 1659515114.978995, 1659515114.982727, 3732
260, 1659515115.84218, 1659515115.87642, 3424
261, 1659515115.189125, 1659515115.192698, 3573
262, 1659515115.294213, 1659515115.297622, 3409
263, 1659515115.398314, 1659515115.401760, 3446
264, 1659515115.503210, 1659515115.506724, 3514
265, 1659515115.608177, 1659515115.611445, 3268
266, 1659515115.712937, 1659515115.716338, 3401
267, 1659515115.817173, 1659515115.820250, 3077
268, 1659515115.921421, 1659515115.924684, 3263
269, 1659515116.26212, 1659515116.29712, 3500
270, 1659515116.129972, 1659515116.133190, 3218
271, 1659515116.233700, 1659515116.237098, 3398
272, 1659515116.338610, 1659515116.342060, 3450
273, 1659515116.443343, 1659515116.446457, 3114
274, 1659515116.547968, 1659515116.551313, 3345
275, 1659515116.651987, 1659515116.655217, 3230
276, 1659515116.756708, 1659515116.759967, 3259
277, 1659515116.860138, 1659515116.864092, 3954
278, 1659515116.965596, 1659515116.968877, 3281
279, 1659515117.69444, 1659515117.72910, 3466
280, 1659515117.173992, 1659515117.177445, 3453
281, 1659515117.278928, 1659515117.282071, 3143
282, 1659515117.382286, 1659515117.385597, 3311
283, 1659515117.487022, 1659515117.490809, 3787
284, 1659515117.592287, 1659515117.595895, 3608
285, 1659515117.697409, 1659515117.700924, 3515
286, 1659515117.801381, 1659515117.804862, 3481
287, 1659515117.905472, 1659515117.909031, 3559
288, 1659515118.10537, 1659515118.14229, 3692
289, 1659515118.115655, 1659515118.119038, 3383
290, 1659515118.219255, 1659515118.222705, 3450
291, 1659515118.324198, 1659515118.327641, 3443
292, 1659515118.428756, 1659515118.431968, 3212
293, 1659515118.533453, 1659515118.536673, 3220
294, 1659515118.636904, 1659515118.641142, 4238
