index, start time, end time, latency
323, 1659546312.792824, 1659546312.795985, 3161
324, 1659546312.896836, 1659546312.899815, 2979
325, 1659546313.642, 1659546313.3816, 3174
326, 1659546313.105252, 1659546313.108690, 3438
327, 1659546313.209118, 1659546313.212247, 3129
328, 1659546313.313745, 1659546313.316999, 3254
329, 1659546313.417715, 1659546313.420945, 3230
330, 1659546313.522278, 1659546313.525310, 3032
331, 1659546313.626842, 1659546313.629869, 3027
332, 1659546313.730176, 1659546313.733036, 2860
333, 1659546313.834555, 1659546313.837800, 3245
334, 1659546313.939273, 1659546313.942126, 2853
335, 1659546314.43656, 1659546314.46600, 2944
336, 1659546314.148052, 1659546314.151147, 3095
337, 1659546314.251848, 1659546314.254703, 2855
338, 1659546314.354980, 1659546314.358292, 3312
339, 1659546314.459745, 1659546314.462708, 2963
340, 1659546314.564202, 1659546314.567261, 3059
341, 1659546314.668738, 1659546314.671653, 2915
342, 1659546314.772810, 1659546314.775796, 2986
343, 1659546314.876227, 1659546314.879362, 3135
344, 1659546314.979552, 1659546314.982446, 2894
345, 1659546315.83948, 1659546315.86884, 2936
346, 1659546315.188392, 1659546315.191684, 3292
347, 1659546315.293223, 1659546315.296431, 3208
348, 1659546315.396739, 1659546315.400212, 3473
349, 1659546315.500832, 1659546315.503734, 2902
350, 1659546315.605189, 1659546315.607972, 2783
351, 1659546315.709503, 1659546315.712871, 3368
352, 1659546315.814409, 1659546315.817452, 3043
353, 1659546315.918218, 1659546315.921358, 3140
354, 1659546316.22406, 1659546316.25543, 3137
355, 1659546316.127100, 1659546316.130327, 3227
356, 1659546316.231811, 1659546316.234454, 2643
357, 1659546316.335910, 1659546316.338898, 2988
358, 1659546316.440131, 1659546316.443226, 3095
359, 1659546316.544027, 1659546316.546835, 2808
360, 1659546316.648339, 1659546316.651397, 3058
361, 1659546316.751970, 1659546316.754928, 2958
362, 1659546316.856370, 1659546316.859755, 3385
363, 1659546316.961230, 1659546316.963883, 2653
364, 1659546317.65378, 1659546317.67984, 2606
365, 1659546317.169506, 1659546317.172122, 2616
366, 1659546317.273139, 1659546317.276793, 3654
367, 1659546317.377265, 1659546317.380312, 3047
368, 1659546317.481799, 1659546317.488128, 6329
369, 1659546317.589603, 1659546317.592355, 2752
370, 1659546317.693870, 1659546317.697320, 3450
371, 1659546317.798750, 1659546317.801366, 2616
372, 1659546317.902367, 1659546317.905140, 2773
373, 1659546318.5655, 1659546318.8364, 2709
374, 1659546318.109884, 1659546318.113179, 3295
375, 1659546318.213357, 1659546318.216997, 3640
376, 1659546318.318562, 1659546318.321719, 3157
377, 1659546318.422474, 1659546318.426078, 3604
378, 1659546318.527015, 1659546318.530249, 3234
379, 1659546318.631709, 1659546318.634811, 3102
380, 1659546318.736265, 1659546318.739025, 2760
381, 1659546318.840515, 1659546318.843285, 2770
382, 1659546318.944809, 1659546318.947675, 2866
383, 1659546319.49032, 1659546319.52082, 3050
384, 1659546319.153598, 1659546319.156324, 2726
385, 1659546319.256763, 1659546319.260060, 3297
386, 1659546319.360781, 1659546319.363765, 2984
387, 1659546319.465251, 1659546319.468546, 3295
388, 1659546319.570070, 1659546319.572930, 2860
389, 1659546319.674475, 1659546319.677358, 2883
390, 1659546319.778239, 1659546319.781208, 2969
391, 1659546319.881793, 1659546319.885125, 3332
392, 1659546319.986890, 1659546319.990232, 3342
393, 1659546320.91733, 1659546320.94538, 2805
394, 1659546320.196029, 1659546320.198868, 2839
395, 1659546320.300206, 1659546320.303133, 2927
396, 1659546320.403494, 1659546320.406077, 2583
397, 1659546320.506490, 1659546320.509336, 2846
398, 1659546320.610875, 1659546320.614241, 3366
399, 1659546320.715700, 1659546320.718845, 3145
400, 1659546320.820348, 1659546320.823383, 3035
401, 1659546320.924849, 1659546320.927942, 3093
402, 1659546321.28660, 1659546321.31864, 3204
403, 1659546321.133357, 1659546321.136527, 3170
404, 1659546321.237458, 1659546321.240723, 3265
405, 1659546321.342301, 1659546321.345316, 3015
