1,4,"enp0s8",1659692178.044360,"1.5.5 (417daa7 - Jul 15 2022 20:33:42)","1.7.3 (92ce3808)"
999,4,"enp0s8",1659692182.259729,"tot",5,"10.0.0.12","10.0.1.12",1085772,794,"99.178.354.0"
999,4,"enp0s8",1659692182.259729,"tot",5,"10.0.1.12","10.0.0.12",25392,380,"99.178.354.0"
999,4,"enp0s8",1659692182.259729,"tot",5,"10.0.0.11","10.0.1.11",1065412,766,"99.178.354.0"
200,4,"enp0s8",1659692183.260078,9033,0,8910,0,7891123,0
999,4,"enp0s8",1659692183.260267,"tot",6,"10.0.1.11","10.0.0.11",30162,457,"99.178.354.0"
999,4,"enp0s8",1659692183.260267,"tot",6,"10.0.0.12","10.0.1.12",1031532,740,"99.178.354.0"
999,4,"enp0s8",1659692183.260267,"tot",6,"10.0.1.12","10.0.0.12",25182,375,"99.178.354.0"
999,4,"enp0s8",1659692183.260267,"tot",6,"10.0.0.11","10.0.1.11",1025128,724,"99.178.354.0"
999,4,"enp0s8",1659692184.260332,"tot",7,"10.0.1.11","10.0.0.11",31086,471,"99.178.354.0"
999,4,"enp0s8",1659692184.260332,"tot",7,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692184.260332,"tot",7,"10.0.0.12","10.0.1.12",996168,716,"99.178.354.0"
999,4,"enp0s8",1659692184.260332,"tot",7,"10.0.1.12","10.0.0.12",26168,382,"99.178.354.0"
999,4,"enp0s8",1659692184.260332,"tot",7,"10.0.0.11","10.0.1.11",1085156,768,"99.178.354.0"
999,4,"enp0s8",1659692185.260358,"tot",8,"10.0.1.11","10.0.0.11",28710,435,"99.178.354.0"
999,4,"enp0s8",1659692185.260358,"tot",8,"10.0.0.12","10.0.1.12",1096474,787,"99.178.354.0"
999,4,"enp0s8",1659692185.260358,"tot",8,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692185.260358,"tot",8,"10.0.1.12","10.0.0.12",24960,372,"99.178.354.0"
999,4,"enp0s8",1659692185.260358,"tot",8,"10.0.0.11","10.0.1.11",1045868,746,"99.178.354.0"
999,4,"enp0s8",1659692186.260476,"tot",9,"10.0.1.11","10.0.0.11",29898,453,"99.178.354.0"
999,4,"enp0s8",1659692186.260476,"tot",9,"10.0.0.12","10.0.1.12",1040412,746,"99.178.354.0"
999,4,"enp0s8",1659692186.260476,"tot",9,"10.0.1.12","10.0.0.12",25422,377,"99.178.354.0"
999,4,"enp0s8",1659692186.260476,"tot",9,"10.0.0.11","10.0.1.11",1059278,751,"99.178.354.0"
999,4,"enp0s8",1659692187.260478,"tot",10,"10.0.1.11","10.0.0.11",29568,448,"99.178.354.0"
999,4,"enp0s8",1659692187.260478,"tot",10,"10.0.0.12","10.0.1.12",1075662,771,"99.178.354.0"
999,4,"enp0s8",1659692187.260478,"tot",10,"10.0.1.12","10.0.0.12",24946,371,"99.178.354.0"
999,4,"enp0s8",1659692187.260478,"tot",10,"10.0.0.11","10.0.1.11",1062012,760,"99.178.354.0"
200,4,"enp0s8",1659692188.260272,20752,0,20661,0,18727985,0
999,4,"enp0s8",1659692188.260761,"tot",11,"10.0.1.11","10.0.0.11",33858,513,"99.178.354.0"
999,4,"enp0s8",1659692188.260761,"tot",11,"10.0.0.12","10.0.1.12",1065460,766,"99.178.354.0"
999,4,"enp0s8",1659692188.260761,"tot",11,"10.0.1.12","10.0.0.12",26108,386,"99.178.354.0"
999,4,"enp0s8",1659692188.260761,"tot",11,"10.0.0.11","10.0.1.11",1029352,728,"99.178.354.0"
999,4,"enp0s8",1659692189.261048,"tot",12,"10.0.1.11","10.0.0.11",29568,448,"99.178.354.0"
999,4,"enp0s8",1659692189.261048,"tot",12,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692189.261048,"tot",12,"10.0.0.12","10.0.1.12",1026040,736,"99.178.354.0"
999,4,"enp0s8",1659692189.261048,"tot",12,"10.0.1.12","10.0.0.12",26840,394,"99.178.354.0"
999,4,"enp0s8",1659692189.261048,"tot",12,"10.0.0.11","10.0.1.11",1045436,742,"99.178.354.0"
999,4,"enp0s8",1659692190.261051,"tot",13,"10.0.1.11","10.0.0.11",31812,482,"99.178.354.0"
999,4,"enp0s8",1659692190.261051,"tot",13,"10.0.0.12","10.0.1.12",1076906,771,"99.178.354.0"
999,4,"enp0s8",1659692190.261051,"tot",13,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692190.261051,"tot",13,"10.0.1.12","10.0.0.12",27986,403,"99.178.354.0"
999,4,"enp0s8",1659692190.261051,"tot",13,"10.0.0.11","10.0.1.11",1064012,758,"99.178.354.0"
999,4,"enp0s8",1659692191.261166,"tot",14,"10.0.1.11","10.0.0.11",31548,478,"99.178.354.0"
999,4,"enp0s8",1659692191.261166,"tot",14,"10.0.0.12","10.0.1.12",1049382,751,"99.178.354.0"
999,4,"enp0s8",1659692191.261166,"tot",14,"10.0.1.12","10.0.0.12",26670,393,"99.178.354.0"
999,4,"enp0s8",1659692191.261166,"tot",14,"10.0.0.11","10.0.1.11",1043368,742,"99.178.354.0"
999,4,"enp0s8",1659692192.261729,"tot",15,"10.0.1.11","10.0.0.11",32010,485,"99.178.354.0"
999,4,"enp0s8",1659692192.261729,"tot",15,"10.0.0.12","10.0.1.12",1068484,760,"99.178.354.0"
999,4,"enp0s8",1659692192.261729,"tot",15,"10.0.1.12","10.0.0.12",28072,404,"99.178.354.0"
999,4,"enp0s8",1659692192.261729,"tot",15,"10.0.0.11","10.0.1.11",1002364,706,"99.178.354.0"
200,4,"enp0s8",1659692193.260610,32627,0,32484,0,29430555,0
999,4,"enp0s8",1659692193.262211,"tot",16,"10.0.1.11","10.0.0.11",35178,533,"99.178.354.0"
999,4,"enp0s8",1659692193.262211,"tot",16,"10.0.0.12","10.0.1.12",1086356,778,"99.178.354.0"
999,4,"enp0s8",1659692193.262211,"tot",16,"10.0.1.12","10.0.0.12",27330,399,"99.178.354.0"
999,4,"enp0s8",1659692193.262211,"tot",16,"10.0.0.11","10.0.1.11",1007626,711,"99.178.354.0"
999,4,"enp0s8",1659692194.262239,"tot",17,"10.0.1.11","10.0.0.11",33660,510,"99.178.354.0"
999,4,"enp0s8",1659692194.262239,"tot",17,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692194.262239,"tot",17,"10.0.0.12","10.0.1.12",1058226,757,"99.178.354.0"
999,4,"enp0s8",1659692194.262239,"tot",17,"10.0.1.12","10.0.0.12",27366,401,"99.178.354.0"
999,4,"enp0s8",1659692194.262239,"tot",17,"10.0.0.11","10.0.1.11",1144126,809,"99.178.354.0"
999,4,"enp0s8",1659692195.262358,"tot",18,"10.0.1.11","10.0.0.11",31614,479,"99.178.354.0"
999,4,"enp0s8",1659692195.262358,"tot",18,"10.0.0.12","10.0.1.12",1014002,723,"99.178.354.0"
999,4,"enp0s8",1659692195.262358,"tot",18,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692195.262358,"tot",18,"10.0.1.12","10.0.0.12",25844,366,"99.178.354.0"
999,4,"enp0s8",1659692195.262358,"tot",18,"10.0.0.11","10.0.1.11",1029316,730,"99.178.354.0"
999,4,"enp0s8",1659692196.262371,"tot",19,"10.0.1.11","10.0.0.11",42042,637,"99.178.354.0"
999,4,"enp0s8",1659692196.262371,"tot",19,"10.0.0.12","10.0.1.12",1108514,789,"99.178.354.0"
999,4,"enp0s8",1659692196.262371,"tot",19,"10.0.1.12","10.0.0.12",31116,448,"99.178.354.0"
999,4,"enp0s8",1659692196.262371,"tot",19,"10.0.0.11","10.0.1.11",1040350,721,"99.178.354.0"
999,4,"enp0s8",1659692197.262576,"tot",20,"10.0.1.11","10.0.0.11",36036,546,"99.178.354.0"
999,4,"enp0s8",1659692197.262576,"tot",20,"10.0.0.12","10.0.1.12",1125110,805,"99.178.354.0"
999,4,"enp0s8",1659692197.262576,"tot",20,"10.0.1.12","10.0.0.12",28344,412,"99.178.354.0"
999,4,"enp0s8",1659692197.262576,"tot",20,"10.0.0.11","10.0.1.11",1079128,758,"99.178.354.0"
200,4,"enp0s8",1659692198.260990,44802,0,44705,0,40416973,0
999,4,"enp0s8",1659692198.262967,"tot",21,"10.0.1.11","10.0.0.11",32142,487,"99.178.354.0"
999,4,"enp0s8",1659692198.262967,"tot",21,"10.0.0.12","10.0.1.12",1003166,717,"99.178.354.0"
999,4,"enp0s8",1659692198.262967,"tot",21,"10.0.1.12","10.0.0.12",24830,367,"99.178.354.0"
999,4,"enp0s8",1659692198.262967,"tot",21,"10.0.0.11","10.0.1.11",1006476,700,"99.178.354.0"
999,4,"enp0s8",1659692199.263255,"tot",22,"10.0.1.11","10.0.0.11",40656,616,"99.178.354.0"
999,4,"enp0s8",1659692199.263255,"tot",22,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692199.263255,"tot",22,"10.0.0.12","10.0.1.12",1100200,780,"99.178.354.0"
999,4,"enp0s8",1659692199.263255,"tot",22,"10.0.1.12","10.0.0.12",30468,438,"99.178.354.0"
999,4,"enp0s8",1659692199.263255,"tot",22,"10.0.0.11","10.0.1.11",1075806,755,"99.178.354.0"
999,4,"enp0s8",1659692200.263588,"tot",23,"10.0.1.11","10.0.0.11",31680,480,"99.178.354.0"
999,4,"enp0s8",1659692200.263588,"tot",23,"10.0.0.12","10.0.1.12",1032932,738,"99.178.354.0"
999,4,"enp0s8",1659692200.263588,"tot",23,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692200.263588,"tot",23,"10.0.1.12","10.0.0.12",25740,378,"99.178.354.0"
999,4,"enp0s8",1659692200.263588,"tot",23,"10.0.0.11","10.0.1.11",1055854,741,"99.178.354.0"
999,4,"enp0s8",1659692201.264154,"tot",24,"10.0.1.11","10.0.0.11",29370,445,"99.178.354.0"
999,4,"enp0s8",1659692201.264154,"tot",24,"10.0.0.12","10.0.1.12",1075150,775,"99.178.354.0"
999,4,"enp0s8",1659692201.264154,"tot",24,"10.0.1.12","10.0.0.12",24378,369,"99.178.354.0"
999,4,"enp0s8",1659692201.264154,"tot",24,"10.0.0.11","10.0.1.11",991410,707,"99.178.354.0"
999,4,"enp0s8",1659692202.264154,"tot",25,"10.0.1.11","10.0.0.11",32802,497,"99.178.354.0"
999,4,"enp0s8",1659692202.264154,"tot",25,"10.0.0.12","10.0.1.12",1101082,787,"99.178.354.0"
999,4,"enp0s8",1659692202.264154,"tot",25,"10.0.1.12","10.0.0.12",30914,445,"99.178.354.0"
999,4,"enp0s8",1659692202.264154,"tot",25,"10.0.0.11","10.0.1.11",1011808,712,"99.178.354.0"
200,4,"enp0s8",1659692203.261590,56839,0,56746,0,51321007,0
999,4,"enp0s8",1659692203.264390,"tot",26,"10.0.1.11","10.0.0.11",32076,486,"99.178.354.0"
999,4,"enp0s8",1659692203.264390,"tot",26,"10.0.0.12","10.0.1.12",1002032,720,"99.178.354.0"
999,4,"enp0s8",1659692203.264390,"tot",26,"10.0.1.12","10.0.0.12",23490,349,"99.178.354.0"
999,4,"enp0s8",1659692203.264390,"tot",26,"10.0.0.11","10.0.1.11",1155890,819,"99.178.354.0"
999,4,"enp0s8",1659692204.264692,"tot",27,"10.0.1.11","10.0.0.11",29568,448,"99.178.354.0"
999,4,"enp0s8",1659692204.264692,"tot",27,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692204.264692,"tot",27,"10.0.0.12","10.0.1.12",1084746,779,"99.178.354.0"
999,4,"enp0s8",1659692204.264692,"tot",27,"10.0.1.12","10.0.0.12",24060,364,"99.178.354.0"
999,4,"enp0s8",1659692204.264692,"tot",27,"10.0.0.11","10.0.1.11",987054,701,"99.178.354.0"
999,4,"enp0s8",1659692205.265104,"tot",28,"10.0.1.11","10.0.0.11",30096,456,"99.178.354.0"
999,4,"enp0s8",1659692205.265104,"tot",28,"10.0.0.12","10.0.1.12",1044318,747,"99.178.354.0"
999,4,"enp0s8",1659692205.265104,"tot",28,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692205.265104,"tot",28,"10.0.1.12","10.0.0.12",27898,401,"99.178.354.0"
999,4,"enp0s8",1659692205.265104,"tot",28,"10.0.0.11","10.0.1.11",1013202,717,"99.178.354.0"
999,4,"enp0s8",1659692206.265228,"tot",29,"10.0.1.11","10.0.0.11",36960,560,"99.178.354.0"
999,4,"enp0s8",1659692206.265228,"tot",29,"10.0.0.12","10.0.1.12",1073018,763,"99.178.354.0"
999,4,"enp0s8",1659692206.265228,"tot",29,"10.0.1.12","10.0.0.12",26966,395,"99.178.354.0"
999,4,"enp0s8",1659692206.265228,"tot",29,"10.0.0.11","10.0.1.11",1089092,762,"99.178.354.0"
999,4,"enp0s8",1659692207.265368,"tot",30,"10.0.1.11","10.0.0.11",39534,599,"99.178.354.0"
999,4,"enp0s8",1659692207.265368,"tot",30,"10.0.0.12","10.0.1.12",1059986,755,"99.178.354.0"
999,4,"enp0s8",1659692207.265368,"tot",30,"10.0.1.12","10.0.0.12",29740,424,"99.178.354.0"
999,4,"enp0s8",1659692207.265368,"tot",30,"10.0.0.11","10.0.1.11",1101018,771,"99.178.354.0"
200,4,"enp0s8",1659692208.261612,68932,0,68839,0,62127917,0
999,4,"enp0s8",1659692208.265631,"tot",31,"10.0.1.11","10.0.0.11",37422,567,"99.178.354.0"
999,4,"enp0s8",1659692208.265631,"tot",31,"10.0.0.12","10.0.1.12",1066068,754,"99.178.354.0"
999,4,"enp0s8",1659692208.265631,"tot",31,"10.0.1.12","10.0.0.12",31742,447,"99.178.354.0"
999,4,"enp0s8",1659692208.265631,"tot",31,"10.0.0.11","10.0.1.11",974126,679,"99.178.354.0"
999,4,"enp0s8",1659692209.265879,"tot",32,"10.0.1.11","10.0.0.11",40722,617,"99.178.354.0"
999,4,"enp0s8",1659692209.265879,"tot",32,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692209.265879,"tot",32,"10.0.0.12","10.0.1.12",1104364,782,"99.178.354.0"
999,4,"enp0s8",1659692209.265879,"tot",32,"10.0.1.12","10.0.0.12",30766,439,"99.178.354.0"
999,4,"enp0s8",1659692209.265879,"tot",32,"10.0.0.11","10.0.1.11",1070316,752,"99.178.354.0"
999,4,"enp0s8",1659692210.265920,"tot",33,"10.0.1.11","10.0.0.11",30690,465,"99.178.354.0"
999,4,"enp0s8",1659692210.265920,"tot",33,"10.0.0.12","10.0.1.12",1051760,756,"99.178.354.0"
999,4,"enp0s8",1659692210.265920,"tot",33,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692210.265920,"tot",33,"10.0.1.12","10.0.0.12",25686,381,"99.178.354.0"
999,4,"enp0s8",1659692210.265920,"tot",33,"10.0.0.11","10.0.1.11",1092954,775,"99.178.354.0"
999,4,"enp0s8",1659692211.265992,"tot",34,"10.0.1.11","10.0.0.11",29304,444,"99.178.354.0"
999,4,"enp0s8",1659692211.265992,"tot",34,"10.0.0.12","10.0.1.12",1062738,761,"99.178.354.0"
999,4,"enp0s8",1659692211.265992,"tot",34,"10.0.1.12","10.0.0.12",26974,393,"99.178.354.0"
999,4,"enp0s8",1659692211.265992,"tot",34,"10.0.0.11","10.0.1.11",1007830,719,"99.178.354.0"
999,4,"enp0s8",1659692212.266261,"tot",35,"10.0.1.11","10.0.0.11",30558,463,"99.178.354.0"
999,4,"enp0s8",1659692212.266261,"tot",35,"10.0.0.12","10.0.1.12",1064390,765,"99.178.354.0"
999,4,"enp0s8",1659692212.266261,"tot",35,"10.0.1.12","10.0.0.12",23586,355,"99.178.354.0"
999,4,"enp0s8",1659692212.266261,"tot",35,"10.0.0.11","10.0.1.11",1103300,786,"99.178.354.0"
200,4,"enp0s8",1659692213.261818,80923,0,80831,0,73072557,0
999,4,"enp0s8",1659692213.266415,"tot",36,"10.0.1.11","10.0.0.11",29766,451,"99.178.354.0"
999,4,"enp0s8",1659692213.266415,"tot",36,"10.0.0.12","10.0.1.12",1043560,750,"99.178.354.0"
999,4,"enp0s8",1659692213.266415,"tot",36,"10.0.1.12","10.0.0.12",26046,385,"99.178.354.0"
999,4,"enp0s8",1659692213.266415,"tot",36,"10.0.0.11","10.0.1.11",1049034,749,"99.178.354.0"
999,4,"enp0s8",1659692214.266509,"tot",37,"10.0.1.11","10.0.0.11",30624,464,"99.178.354.0"
999,4,"enp0s8",1659692214.266509,"tot",37,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692214.266509,"tot",37,"10.0.0.12","10.0.1.12",1042382,747,"99.178.354.0"
999,4,"enp0s8",1659692214.266509,"tot",37,"10.0.1.12","10.0.0.12",29860,426,"99.178.354.0"
999,4,"enp0s8",1659692214.266509,"tot",37,"10.0.0.11","10.0.1.11",1048902,747,"99.178.354.0"
999,4,"enp0s8",1659692215.267177,"tot",38,"10.0.1.11","10.0.0.11",27192,412,"99.178.354.0"
999,4,"enp0s8",1659692215.267177,"tot",38,"10.0.0.12","10.0.1.12",1107000,794,"99.178.354.0"
999,4,"enp0s8",1659692215.267177,"tot",38,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692215.267177,"tot",38,"10.0.1.12","10.0.0.12",26042,389,"99.178.354.0"
999,4,"enp0s8",1659692215.267177,"tot",38,"10.0.0.11","10.0.1.11",1035840,740,"99.178.354.0"
999,4,"enp0s8",1659692216.267308,"tot",39,"10.0.1.11","10.0.0.11",35376,536,"99.178.354.0"
999,4,"enp0s8",1659692216.267308,"tot",39,"10.0.0.12","10.0.1.12",1034744,746,"99.178.354.0"
999,4,"enp0s8",1659692216.267308,"tot",39,"10.0.1.12","10.0.0.12",27994,411,"99.178.354.0"
999,4,"enp0s8",1659692216.267308,"tot",39,"10.0.0.11","10.0.1.11",1052298,741,"99.178.354.0"
999,4,"enp0s8",1659692217.267577,"tot",40,"10.0.1.11","10.0.0.11",35376,536,"99.178.354.0"
999,4,"enp0s8",1659692217.267577,"tot",40,"10.0.0.12","10.0.1.12",1090274,779,"99.178.354.0"
999,4,"enp0s8",1659692217.267577,"tot",40,"10.0.1.12","10.0.0.12",28614,413,"99.178.354.0"
999,4,"enp0s8",1659692217.267577,"tot",40,"10.0.0.11","10.0.1.11",1013322,711,"99.178.354.0"
200,4,"enp0s8",1659692218.262003,92863,0,92755,0,83902981,0
999,4,"enp0s8",1659692218.268198,"tot",41,"10.0.1.11","10.0.0.11",30360,460,"99.178.354.0"
999,4,"enp0s8",1659692218.268198,"tot",41,"10.0.0.12","10.0.1.12",1016830,731,"99.178.354.0"
999,4,"enp0s8",1659692218.268198,"tot",41,"10.0.1.12","10.0.0.12",24006,357,"99.178.354.0"
999,4,"enp0s8",1659692218.268198,"tot",41,"10.0.0.11","10.0.1.11",1093158,781,"99.178.354.0"
999,4,"enp0s8",1659692219.268351,"tot",42,"10.0.1.11","10.0.0.11",28248,428,"99.178.354.0"
999,4,"enp0s8",1659692219.268351,"tot",42,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692219.268351,"tot",42,"10.0.0.12","10.0.1.12",1067130,765,"99.178.354.0"
999,4,"enp0s8",1659692219.268351,"tot",42,"10.0.1.12","10.0.0.12",24054,361,"99.178.354.0"
999,4,"enp0s8",1659692219.268351,"tot",42,"10.0.0.11","10.0.1.11",1002982,711,"99.178.354.0"
999,4,"enp0s8",1659692220.268373,"tot",43,"10.0.1.11","10.0.0.11",32538,493,"99.178.354.0"
999,4,"enp0s8",1659692220.268373,"tot",43,"10.0.0.12","10.0.1.12",1053672,756,"99.178.354.0"
999,4,"enp0s8",1659692220.268373,"tot",43,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692220.268373,"tot",43,"10.0.1.12","10.0.0.12",26036,378,"99.178.354.0"
999,4,"enp0s8",1659692220.268373,"tot",43,"10.0.0.11","10.0.1.11",1082958,765,"99.178.354.0"
999,4,"enp0s8",1659692221.268468,"tot",44,"10.0.1.11","10.0.0.11",30294,459,"99.178.354.0"
999,4,"enp0s8",1659692221.268468,"tot",44,"10.0.0.12","10.0.1.12",1064582,761,"99.178.354.0"
999,4,"enp0s8",1659692221.268468,"tot",44,"10.0.1.12","10.0.0.12",28264,406,"99.178.354.0"
999,4,"enp0s8",1659692221.268468,"tot",44,"10.0.0.11","10.0.1.11",1000464,700,"99.178.354.0"
999,4,"enp0s8",1659692222.268527,"tot",45,"10.0.1.11","10.0.0.11",28974,439,"99.178.354.0"
999,4,"enp0s8",1659692222.268527,"tot",45,"10.0.0.12","10.0.1.12",1061968,764,"99.178.354.0"
999,4,"enp0s8",1659692222.268527,"tot",45,"10.0.1.12","10.0.0.12",26274,391,"99.178.354.0"
999,4,"enp0s8",1659692222.268527,"tot",45,"10.0.0.11","10.0.1.11",1057830,755,"99.178.354.0"
200,4,"enp0s8",1659692223.262201,104561,0,104452,0,94641447,0
999,4,"enp0s8",1659692223.268532,"tot",46,"10.0.1.11","10.0.0.11",32406,491,"99.178.354.0"
999,4,"enp0s8",1659692223.268532,"tot",46,"10.0.0.12","10.0.1.12",1022422,735,"99.178.354.0"
999,4,"enp0s8",1659692223.268532,"tot",46,"10.0.1.12","10.0.0.12",27418,401,"99.178.354.0"
999,4,"enp0s8",1659692223.268532,"tot",46,"10.0.0.11","10.0.1.11",1041044,734,"99.178.354.0"
999,4,"enp0s8",1659692224.268727,"tot",47,"10.0.1.11","10.0.0.11",30558,463,"99.178.354.0"
999,4,"enp0s8",1659692224.268727,"tot",47,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692224.268727,"tot",47,"10.0.0.12","10.0.1.12",1088914,781,"99.178.354.0"
999,4,"enp0s8",1659692224.268727,"tot",47,"10.0.1.12","10.0.0.12",27398,405,"99.178.354.0"
999,4,"enp0s8",1659692224.268727,"tot",47,"10.0.0.11","10.0.1.11",1095628,776,"99.178.354.0"
999,4,"enp0s8",1659692225.268949,"tot",48,"10.0.1.11","10.0.0.11",30360,460,"99.178.354.0"
999,4,"enp0s8",1659692225.268949,"tot",48,"10.0.0.12","10.0.1.12",1062450,763,"99.178.354.0"
999,4,"enp0s8",1659692225.268949,"tot",48,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692225.268949,"tot",48,"10.0.1.12","10.0.0.12",23364,354,"99.178.354.0"
999,4,"enp0s8",1659692225.268949,"tot",48,"10.0.0.11","10.0.1.11",1032686,735,"99.178.354.0"
999,4,"enp0s8",1659692226.269236,"tot",49,"10.0.1.11","10.0.0.11",29634,449,"99.178.354.0"
999,4,"enp0s8",1659692226.269236,"tot",49,"10.0.0.12","10.0.1.12",1042094,749,"99.178.354.0"
999,4,"enp0s8",1659692226.269236,"tot",49,"10.0.1.12","10.0.0.12",27432,402,"99.178.354.0"
999,4,"enp0s8",1659692226.269236,"tot",49,"10.0.0.11","10.0.1.11",1041428,742,"99.178.354.0"
999,4,"enp0s8",1659692227.269588,"tot",50,"10.0.1.11","10.0.0.11",30822,467,"99.178.354.0"
999,4,"enp0s8",1659692227.269588,"tot",50,"10.0.0.12","10.0.1.12",1045476,752,"99.178.354.0"
999,4,"enp0s8",1659692227.269588,"tot",50,"10.0.1.12","10.0.0.12",27500,404,"99.178.354.0"
999,4,"enp0s8",1659692227.269588,"tot",50,"10.0.0.11","10.0.1.11",1079388,766,"99.178.354.0"
200,4,"enp0s8",1659692228.262385,116358,0,116252,0,105503035,0
999,4,"enp0s8",1659692228.269605,"tot",51,"10.0.1.11","10.0.0.11",30360,460,"99.178.354.0"
999,4,"enp0s8",1659692228.269605,"tot",51,"10.0.0.12","10.0.1.12",1075962,771,"99.178.354.0"
999,4,"enp0s8",1659692228.269605,"tot",51,"10.0.1.12","10.0.0.12",26930,389,"99.178.354.0"
999,4,"enp0s8",1659692228.269605,"tot",51,"10.0.0.11","10.0.1.11",1040996,734,"99.178.354.0"
999,4,"enp0s8",1659692229.269634,"tot",52,"10.0.1.11","10.0.0.11",28644,434,"99.178.354.0"
999,4,"enp0s8",1659692229.269634,"tot",52,"10.0.0.12","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692229.269634,"tot",52,"10.0.0.12","10.0.1.12",1044394,751,"99.178.354.0"
999,4,"enp0s8",1659692229.269634,"tot",52,"10.0.1.12","10.0.0.12",26736,394,"99.178.354.0"
999,4,"enp0s8",1659692229.269634,"tot",52,"10.0.0.11","10.0.1.11",1049352,748,"99.178.354.0"
999,4,"enp0s8",1659692230.269644,"tot",53,"10.0.1.11","10.0.0.11",28710,435,"99.178.354.0"
999,4,"enp0s8",1659692230.269644,"tot",53,"10.0.0.12","10.0.1.12",1064342,765,"99.178.354.0"
999,4,"enp0s8",1659692230.269644,"tot",53,"10.0.0.11","8.8.8.8",148,2,"99.178.376.85"
999,4,"enp0s8",1659692230.269644,"tot",53,"10.0.1.12","10.0.0.12",22782,345,"99.178.354.0"
999,4,"enp0s8",1659692230.269644,"tot",53,"10.0.0.11","10.0.1.11",1056628,758,"99.178.354.0"
