# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       20.273       84.832
       1.017      157.400       20.273      309.492
       2.032      194.000       20.273      309.492
       3.047      207.800       21.648      374.496
       4.070      210.200       21.734      694.496
       5.095      204.000       21.734      694.496
       6.120      205.900       21.734      694.496
       7.144      177.600       21.734      694.496
       8.168      187.500       21.734      694.496
       9.192      253.800       21.734      694.496
      10.216      263.900       21.734      694.496
      11.239      259.800       21.734      694.496
      12.263      240.200       21.734      694.496
      13.286      243.400       21.734      694.496
      14.310      240.300       21.734      694.496
      15.332      240.800       21.734      694.496
      16.356      236.300       21.734      694.496
      17.373      246.700       21.734      694.496
      18.393      395.900       40.027      694.496
      19.417      434.600       48.793      694.496
      20.442      378.500       49.051      694.496
      21.462      377.600       51.371      694.496
      22.487      351.200       51.371      694.496
      23.513      398.700       52.145      694.496
      24.535      365.900       52.402      694.496
      25.555      300.900       52.402      694.496
      26.579      285.200       52.402      694.496
      27.602      254.100       52.402      694.496
      28.624      243.600       52.402      694.496
      29.645      257.700       52.402      694.496
      30.663      257.300       52.402      694.496
      31.687      253.000       52.402      694.496
      32.711      244.200       52.402      694.496
      33.734      257.000       52.402      694.496
      34.757      260.000       52.402      694.496
      35.781      257.000       52.402      694.496
      36.804      251.200       52.402      694.496
      37.828      258.800       52.402      694.496
      38.851      256.000       52.402      694.496
      39.871      251.900       52.402      694.496
      40.894      249.300       52.402      694.496
      41.919      258.700       52.402      694.496
      42.941      261.000       52.402      694.496
      43.965      252.000       52.402      694.496
      44.990      246.100       52.402      694.496
      46.013      262.700       52.402      694.496
      47.037      265.700       52.402      694.496
      48.061      258.900       52.402      694.496
      49.085      250.000       52.402      694.496
      50.108      259.000       52.402      694.496
      51.124      258.700       52.402      694.496
      52.148      250.200       52.402      694.496
      53.171      248.300       52.402      694.496
      54.194      177.900       52.402      694.496
      55.216      172.100       52.402      694.496
      56.239      166.300       52.402      694.496
      57.261      180.000       52.402      694.496
      58.283      187.800       52.402      694.496
      59.306      202.300       52.402      694.496
      60.330      180.700       52.402      694.496
      61.353      232.500       62.973      694.496
      62.377      374.000      130.520      758.496
