report-id,probe-id,source,timestamp,report-name,packet_index,meta.packet_len,ip.src,ip.dst,ip.proto_tos,ip.ecn,ip.identification,tcp.src_port,tcp.dest_port,tcp.seq_nb,tcp.ack_nb,tcp.tsval,tcp.tsecr,int.queue_id,int.latency,int.queue_occups,int.ingress_time,int.egress_time,int.nb_marked,int.nb_dropped,int.mark_probability
1000,3,"enp0s10",1673813667.282914,"int",1,130,"10.0.0.1","10.0.0.11",128,0,16958,35858,22,768170304,0,3646606750,0,0,351,0,6656167000,6656518000,0,0,0
1000,3,"enp0s10",1673813667.438538,"int",2,122,"10.0.0.1","10.0.0.11",128,0,16959,35858,22,768170305,2721313062,3646606905,222755325,0,640,0,6811338000,6811978000,0,0,0
1000,3,"enp0s10",1673813667.439026,"int",3,122,"10.0.0.1","10.0.0.11",128,0,16960,35858,22,768170305,2721313062,3646606905,222755325,0,824,1,6811484000,6812308000,0,0,0
1000,3,"enp0s10",1673813667.439142,"int",4,163,"10.0.0.1","10.0.0.11",128,0,16961,35858,22,768170305,2721313062,3646606906,222755325,0,576,1,6811923000,6812499000,0,0,0
1000,3,"enp0s10",1673813667.449523,"int",5,122,"10.0.0.1","10.0.0.11",128,0,16962,35858,22,768170346,2721313104,3646606917,222755327,0,274,0,6823032000,6823306000,0,0,0
1000,3,"enp0s10",1673813667.450351,"int",6,1482,"10.0.0.1","10.0.0.11",128,0,16963,35858,22,768170346,2721313104,3646606918,222755327,0,279,0,6823784000,6824063000,0,0,0
1000,3,"enp0s10",1673813667.457060,"int",7,170,"10.0.0.1","10.0.0.11",128,0,16964,35858,22,768171706,2721314080,3646606924,222755328,0,600,0,6830110000,6830710000,0,0,0
1000,3,"enp0s10",1673813667.474840,"int",8,138,"10.0.0.1","10.0.0.11",128,0,16965,35858,22,768171754,2721314444,3646606942,222755331,0,546,0,6847784000,6848330000,0,0,0
1000,3,"enp0s10",1673813667.476131,"int",9,166,"10.0.0.1","10.0.0.11",128,0,16966,35858,22,768171770,2721314444,3646606944,222755334,0,283,0,6849585000,6849868000,0,0,0
1000,3,"enp0s10",1673813667.480151,"int",10,190,"10.0.0.1","10.0.0.11",128,0,16967,35858,22,768171814,2721314488,3646606948,222755335,0,184,0,6853724000,6853908000,0,0,0
1000,3,"enp0s10",1673813667.487130,"int",11,494,"10.0.0.1","10.0.0.11",128,0,16968,35858,22,768171882,2721314540,3646606954,222755336,0,397,0,6860425000,6860822000,0,0,0
1000,3,"enp0s10",1673813667.491214,"int",12,774,"10.0.0.1","10.0.0.11",128,0,16969,35858,22,768172254,2721314872,3646606959,222755337,0,334,0,6864730000,6865064000,0,0,0
1000,3,"enp0s10",1673813667.496842,"int",13,234,"10.0.0.1","10.0.0.11",128,0,16970,35858,22,768172906,2721314900,3646606964,222755339,0,248,0,6870292000,6870540000,0,0,0
1000,3,"enp0s10",1673813667.628897,"int",14,122,"10.0.0.1","10.0.0.11",128,0,16971,35858,22,768173018,2721315840,3646607096,222755356,0,185,0,7002570000,7002755000,0,0,0
1000,3,"enp0s10",1673813667.630168,"int",15,122,"10.0.0.1","10.0.0.11",128,0,16972,35858,22,768173018,2721315884,3646607097,222755373,0,380,0,7003467000,7003847000,0,0,0
1000,3,"enp0s10",1673813667.630407,"int",16,318,"10.0.0.1","10.0.0.11",128,0,16973,35858,22,768173018,2721315884,3646607098,222755373,0,352,1,7003708000,7004060000,0,0,0
1000,3,"enp0s10",1673813667.637618,"int",17,122,"10.0.0.1","10.0.0.11",128,0,16974,35858,22,768173214,2721316192,3646607105,222755373,0,148,0,7011114000,7011262000,0,0,0
1000,3,"enp0s10",1673813667.638493,"int",18,158,"10.0.0.1","10.0.0.11",128,0,16975,35858,22,768173214,2721316192,3646607106,222755373,0,400,0,7011715000,7012115000,0,0,0
1000,3,"enp0s10",1673813667.638940,"int",19,182,"10.0.0.1","10.0.0.11",128,0,16976,35858,22,768173250,2721316192,3646607106,222755373,0,884,1,7011742000,7012626000,0,0,0
1000,3,"enp0s10",1673813667.639199,"int",20,122,"10.0.0.1","10.0.0.11",128,0,16977,35858,22,768173310,2721316192,3646607106,222755373,0,1126,2,7011758000,7012884000,0,0,0
1000,3,"enp0s10",1673813667.647406,"int",21,130,"10.0.0.1","10.0.0.12",128,0,2944,39864,22,3502795623,0,1177785610,0,0,601,0,7020473000,7021074000,0,0,0
1000,3,"enp0s10",1673813667.653330,"int",22,134,"10.0.0.1","10.0.0.11",128,0,16978,35858,22,768173311,2721316192,3646607120,222755379,0,479,0,7026499000,7026978000,0,0,0
1000,3,"enp0s10",1673813667.724253,"int",23,122,"10.0.0.1","10.0.0.12",128,0,2945,39864,22,3502795624,2238420118,1177785688,891190847,0,280,0,7097672000,7097952000,0,0,0
1000,3,"enp0s10",1673813667.724584,"int",24,122,"10.0.0.1","10.0.0.12",128,0,2946,39864,22,3502795624,2238420118,1177785688,891190847,0,394,1,7097837000,7098231000,0,0,0
1000,3,"enp0s10",1673813667.724832,"int",25,163,"10.0.0.1","10.0.0.12",128,0,2947,39864,22,3502795624,2238420118,1177785688,891190847,0,302,0,7098107000,7098409000,0,0,0
1000,3,"enp0s10",1673813667.733161,"int",26,122,"10.0.0.1","10.0.0.11",128,0,0,35858,22,768173311,2721316193,3646607201,222755396,0,374,0,7106477000,7106851000,0,0,0
1000,3,"enp0s10",1673813667.737761,"int",27,122,"10.0.0.1","10.0.0.12",128,0,2948,39864,22,3502795665,2238420160,1177785701,891190849,0,263,0,7111144000,7111407000,0,0,0
1000,3,"enp0s10",1673813667.738575,"int",28,1482,"10.0.0.1","10.0.0.12",128,0,2949,39864,22,3502795665,2238420160,1177785702,891190849,0,303,0,7111901000,7112204000,0,0,0
1000,3,"enp0s10",1673813667.744705,"int",29,170,"10.0.0.1","10.0.0.12",128,0,2950,39864,22,3502797025,2238421136,1177785708,891190851,0,462,0,7118009000,7118471000,0,0,0
1000,3,"enp0s10",1673813667.762742,"int",30,138,"10.0.0.1","10.0.0.12",128,0,2951,39864,22,3502797073,2238421500,1177785726,891190854,0,427,0,7135742000,7136169000,0,0,0
1000,3,"enp0s10",1673813667.764036,"int",31,166,"10.0.0.1","10.0.0.12",128,0,2952,39864,22,3502797089,2238421500,1177785727,891190857,0,343,0,7137230000,7137573000,0,0,0
1000,3,"enp0s10",1673813667.768179,"int",32,190,"10.0.0.1","10.0.0.12",128,0,2953,39864,22,3502797133,2238421544,1177785732,891190858,0,173,0,7141607000,7141780000,0,0,0
1000,3,"enp0s10",1673813667.774373,"int",33,494,"10.0.0.1","10.0.0.12",128,0,2954,39864,22,3502797201,2238421596,1177785738,891190859,0,361,0,7147895000,7148256000,0,0,0
1000,3,"enp0s10",1673813667.797315,"int",34,774,"10.0.0.1","10.0.0.12",128,0,2955,39864,22,3502797573,2238421928,1177785760,891190864,0,326,0,7170630000,7170956000,0,0,0
1000,3,"enp0s10",1673813667.805316,"int",35,234,"10.0.0.1","10.0.0.12",128,0,2956,39864,22,3502798225,2238421956,1177785769,891190867,0,236,0,7178846000,7179082000,0,0,0
1000,3,"enp0s10",1673813668.011938,"int",36,122,"10.0.0.1","10.0.0.12",128,0,2957,39864,22,3502798337,2238422896,1177785975,891190894,0,459,0,7385064000,7385523000,0,0,0
1000,3,"enp0s10",1673813668.068288,"int",37,122,"10.0.0.1","10.0.0.12",128,0,2958,39864,22,3502798337,2238422940,1177786031,891190933,0,145,0,7441906000,7442051000,0,0,0
