index, start time, end time, latency
0, 1659542104.481384, 1659542104.484176, 2792
1, 1659542104.584664, 1659542104.588540, 3876
2, 1659542104.688709, 1659542104.691968, 3259
3, 1659542104.793870, 1659542104.797482, 3612
4, 1659542104.898411, 1659542104.901999, 3588
5, 1659542105.4367, 1659542105.7698, 3331
6, 1659542105.108662, 1659542105.111800, 3138
7, 1659542105.212134, 1659542105.215316, 3182
8, 1659542105.315949, 1659542105.318781, 2832
9, 1659542105.420166, 1659542105.423752, 3586
10, 1659542105.526082, 1659542105.529561, 3479
11, 1659542105.630912, 1659542105.634444, 3532
12, 1659542105.734564, 1659542105.738091, 3527
13, 1659542105.838511, 1659542105.841966, 3455
14, 1659542105.943907, 1659542105.947307, 3400
15, 1659542106.49672, 1659542106.52767, 3095
16, 1659542106.154613, 1659542106.157947, 3334
17, 1659542106.259098, 1659542106.263136, 4038
18, 1659542106.363322, 1659542106.366524, 3202
19, 1659542106.467310, 1659542106.470525, 3215
20, 1659542106.572947, 1659542106.576797, 3850
21, 1659542106.679102, 1659542106.682436, 3334
22, 1659542106.784118, 1659542106.787347, 3229
23, 1659542106.888019, 1659542106.891688, 3669
24, 1659542106.994028, 1659542106.997552, 3524
25, 1659542107.98058, 1659542107.101210, 3152
26, 1659542107.203551, 1659542107.206752, 3201
27, 1659542107.307082, 1659542107.309910, 2828
28, 1659542107.410732, 1659542107.413893, 3161
29, 1659542107.516285, 1659542107.519550, 3265
30, 1659542107.619990, 1659542107.623400, 3410
31, 1659542107.723733, 1659542107.726966, 3233
32, 1659542107.829149, 1659542107.832760, 3611
33, 1659542107.934493, 1659542107.938109, 3616
34, 1659542108.40421, 1659542108.43451, 3030
35, 1659542108.144829, 1659542108.149497, 4668
36, 1659542108.250891, 1659542108.254328, 3437
37, 1659542108.354869, 1659542108.358349, 3480
38, 1659542108.460292, 1659542108.464136, 3844
39, 1659542108.566554, 1659542108.570006, 3452
40, 1659542108.671944, 1659542108.675372, 3428
41, 1659542108.776880, 1659542108.779920, 3040
42, 1659542108.880508, 1659542108.883722, 3214
43, 1659542108.986080, 1659542108.989414, 3334
44, 1659542109.91845, 1659542109.95460, 3615
45, 1659542109.197821, 1659542109.201649, 3828
46, 1659542109.302302, 1659542109.305747, 3445
47, 1659542109.406842, 1659542109.410153, 3311
48, 1659542109.511798, 1659542109.515404, 3606
49, 1659542109.616021, 1659542109.619256, 3235
50, 1659542109.719425, 1659542109.722897, 3472
51, 1659542109.824976, 1659542109.828515, 3539
52, 1659542109.930087, 1659542109.933963, 3876
53, 1659542110.36341, 1659542110.39637, 3296
54, 1659542110.140748, 1659542110.143707, 2959
55, 1659542110.244946, 1659542110.249195, 4249
56, 1659542110.349894, 1659542110.353570, 3676
57, 1659542110.455729, 1659542110.459538, 3809
58, 1659542110.561921, 1659542110.565335, 3414
59, 1659542110.666884, 1659542110.670620, 3736
60, 1659542110.771912, 1659542110.775222, 3310
61, 1659542110.875706, 1659542110.879138, 3432
62, 1659542110.981471, 1659542110.985107, 3636
63, 1659542111.87448, 1659542111.90882, 3434
64, 1659542111.192933, 1659542111.196873, 3940
65, 1659542111.299271, 1659542111.302683, 3412
66, 1659542111.403279, 1659542111.406867, 3588
67, 1659542111.509147, 1659542111.511947, 2800
68, 1659542111.612168, 1659542111.616027, 3859
69, 1659542111.718383, 1659542111.721774, 3391
70, 1659542111.823828, 1659542111.827120, 3292
71, 1659542111.928717, 1659542111.932118, 3401
72, 1659542112.34521, 1659542112.37945, 3424
73, 1659542112.138711, 1659542112.142262, 3551
74, 1659542112.243485, 1659542112.247104, 3619
75, 1659542112.349440, 1659542112.353047, 3607
76, 1659542112.454849, 1659542112.458367, 3518
77, 1659542112.560767, 1659542112.564195, 3428
78, 1659542112.665509, 1659542112.669046, 3537
79, 1659542112.770277, 1659542112.773436, 3159
80, 1659542112.873811, 1659542112.877459, 3648
