index, start time, end time, latency
0, 1659543148.915198, 1659543148.918045, 2847
1, 1659543149.20304, 1659543149.23132, 2828
2, 1659543149.123526, 1659543149.126255, 2729
3, 1659543149.226899, 1659543149.229643, 2744
4, 1659543149.330919, 1659543149.333794, 2875
5, 1659543149.435590, 1659543149.438497, 2907
6, 1659543149.540827, 1659543149.543359, 2532
7, 1659543149.644634, 1659543149.647524, 2890
8, 1659543149.749206, 1659543149.752145, 2939
9, 1659543149.852437, 1659543149.855223, 2786
10, 1659543149.957465, 1659543149.960297, 2832
11, 1659543150.62580, 1659543150.65357, 2777
12, 1659543150.167006, 1659543150.169345, 2339
13, 1659543150.270009, 1659543150.272886, 2877
14, 1659543150.373362, 1659543150.375878, 2516
15, 1659543150.478159, 1659543150.480697, 2538
16, 1659543150.581213, 1659543150.583917, 2704
17, 1659543150.685918, 1659543150.688668, 2750
18, 1659543150.790972, 1659543150.793969, 2997
19, 1659543150.894902, 1659543150.897250, 2348
20, 1659543150.999584, 1659543151.2329, 2745
21, 1659543151.102463, 1659543151.105355, 2892
22, 1659543151.205572, 1659543151.208238, 2666
23, 1659543151.308968, 1659543151.311476, 2508
24, 1659543151.412808, 1659543151.415585, 2777
25, 1659543151.517860, 1659543151.520644, 2784
26, 1659543151.620955, 1659543151.623783, 2828
27, 1659543151.726063, 1659543151.728380, 2317
28, 1659543151.830704, 1659543151.833366, 2662
29, 1659543151.935082, 1659543151.937559, 2477
30, 1659543152.39742, 1659543152.42470, 2728
31, 1659543152.143071, 1659543152.145465, 2394
32, 1659543152.247506, 1659543152.250010, 2504
33, 1659543152.352267, 1659543152.355057, 2790
34, 1659543152.455934, 1659543152.458587, 2653
35, 1659543152.560889, 1659543152.563922, 3033
36, 1659543152.665286, 1659543152.668049, 2763
37, 1659543152.770382, 1659543152.773202, 2820
38, 1659543152.873642, 1659543152.876344, 2702
39, 1659543152.978635, 1659543152.981442, 2807
40, 1659543153.83678, 1659543153.86313, 2635
41, 1659543153.188100, 1659543153.191062, 2962
42, 1659543153.291290, 1659543153.294242, 2952
43, 1659543153.395150, 1659543153.397688, 2538
44, 1659543153.499993, 1659543153.502783, 2790
45, 1659543153.603695, 1659543153.606063, 2368
46, 1659543153.708272, 1659543153.711058, 2786
47, 1659543153.813428, 1659543153.816626, 3198
48, 1659543153.917946, 1659543153.920645, 2699
49, 1659543154.22904, 1659543154.25458, 2554
50, 1659543154.125837, 1659543154.128391, 2554
51, 1659543154.229809, 1659543154.232710, 2901
52, 1659543154.334696, 1659543154.337592, 2896
53, 1659543154.439329, 1659543154.441780, 2451
54, 1659543154.544114, 1659543154.547035, 2921
55, 1659543154.647895, 1659543154.650478, 2583
56, 1659543154.752805, 1659543154.755766, 2961
57, 1659543154.858096, 1659543154.860948, 2852
58, 1659543154.963168, 1659543154.965796, 2628
59, 1659543155.68127, 1659543155.70508, 2381
60, 1659543155.171793, 1659543155.174322, 2529
61, 1659543155.276035, 1659543155.278614, 2579
62, 1659543155.379040, 1659543155.381696, 2656
63, 1659543155.484030, 1659543155.486821, 2791
64, 1659543155.587316, 1659543155.589884, 2568
65, 1659543155.691634, 1659543155.694326, 2692
66, 1659543155.796629, 1659543155.799250, 2621
67, 1659543155.900084, 1659543155.902804, 2720
68, 1659543156.5128, 1659543156.7819, 2691
69, 1659543156.110119, 1659543156.112559, 2440
70, 1659543156.214782, 1659543156.217293, 2511
