index, start time, end time, latency
162, 1659544209.424722, 1659544209.427914, 3192
163, 1659544209.528646, 1659544209.531823, 3177
164, 1659544209.633339, 1659544209.636640, 3301
165, 1659544209.736870, 1659544209.739963, 3093
166, 1659544209.840514, 1659544209.844094, 3580
167, 1659544209.945639, 1659544209.949209, 3570
168, 1659544210.50300, 1659544210.53558, 3258
169, 1659544210.155128, 1659544210.158671, 3543
170, 1659544210.258774, 1659544210.262410, 3636
171, 1659544210.363112, 1659544210.366515, 3403
172, 1659544210.467993, 1659544210.471266, 3273
173, 1659544210.571919, 1659544210.575203, 3284
174, 1659544210.676743, 1659544210.679641, 2898
175, 1659544210.780186, 1659544210.783253, 3067
176, 1659544210.883806, 1659544210.886699, 2893
177, 1659544210.986795, 1659544210.990124, 3329
178, 1659544211.91607, 1659544211.95040, 3433
179, 1659544211.196507, 1659544211.200204, 3697
180, 1659544211.301056, 1659544211.304290, 3234
181, 1659544211.404971, 1659544211.408560, 3589
182, 1659544211.510168, 1659544211.514032, 3864
183, 1659544211.614297, 1659544211.617819, 3522
184, 1659544211.719294, 1659544211.722564, 3270
185, 1659544211.824023, 1659544211.827568, 3545
186, 1659544211.927755, 1659544211.931352, 3597
187, 1659544212.31858, 1659544212.34903, 3045
188, 1659544212.136399, 1659544212.140433, 4034
189, 1659544212.241614, 1659544212.244817, 3203
190, 1659544212.346459, 1659544212.350418, 3959
191, 1659544212.451973, 1659544212.455868, 3895
192, 1659544212.556885, 1659544212.561415, 4530
193, 1659544212.662986, 1659544212.666086, 3100
194, 1659544212.767582, 1659544212.771582, 4000
195, 1659544212.871938, 1659544212.875816, 3878
196, 1659544212.977290, 1659544212.980214, 2924
197, 1659544213.81721, 1659544213.84634, 2913
198, 1659544213.186237, 1659544213.189883, 3646
199, 1659544213.290526, 1659544213.293827, 3301
200, 1659544213.394737, 1659544213.398268, 3531
201, 1659544213.499776, 1659544213.503316, 3540
202, 1659544213.604903, 1659544213.608031, 3128
203, 1659544213.709572, 1659544213.712755, 3183
204, 1659544213.813803, 1659544213.816870, 3067
205, 1659544213.918275, 1659544213.921598, 3323
206, 1659544214.22529, 1659544214.25662, 3133
207, 1659544214.127234, 1659544214.130081, 2847
208, 1659544214.230705, 1659544214.234178, 3473
209, 1659544214.335640, 1659544214.338729, 3089
210, 1659544214.438851, 1659544214.442791, 3940
211, 1659544214.543323, 1659544214.546428, 3105
212, 1659544214.646652, 1659544214.649404, 2752
213, 1659544214.750902, 1659544214.753748, 2846
214, 1659544214.855182, 1659544214.858638, 3456
215, 1659544214.960151, 1659544214.963176, 3025
216, 1659544215.64138, 1659544215.67204, 3066
217, 1659544215.168692, 1659544215.171817, 3125
218, 1659544215.273346, 1659544215.276781, 3435
219, 1659544215.377250, 1659544215.380391, 3141
220, 1659544215.481957, 1659544215.485980, 4023
221, 1659544215.587381, 1659544215.590417, 3036
222, 1659544215.691882, 1659544215.695009, 3127
223, 1659544215.795548, 1659544215.798973, 3425
224, 1659544215.899983, 1659544215.902923, 2940
225, 1659544216.3364, 1659544216.7025, 3661
226, 1659544216.108530, 1659544216.111832, 3302
227, 1659544216.212084, 1659544216.215535, 3451
228, 1659544216.316513, 1659544216.319654, 3141
229, 1659544216.420734, 1659544216.423999, 3265
230, 1659544216.525631, 1659544216.528918, 3287
231, 1659544216.630489, 1659544216.633966, 3477
232, 1659544216.735104, 1659544216.738668, 3564
233, 1659544216.840060, 1659544216.843110, 3050
234, 1659544216.943676, 1659544216.946671, 2995
235, 1659544217.47162, 1659544217.50379, 3217
236, 1659544217.151861, 1659544217.154830, 2969
237, 1659544217.256327, 1659544217.259347, 3020
238, 1659544217.360904, 1659544217.364212, 3308
239, 1659544217.465689, 1659544217.468700, 3011
240, 1659544217.569592, 1659544217.572524, 2932
241, 1659544217.674025, 1659544217.677167, 3142
242, 1659544217.778264, 1659544217.781049, 2785
243, 1659544217.881631, 1659544217.884735, 3104
244, 1659544217.986266, 1659544217.989512, 3246
245, 1659544218.90835, 1659544218.93969, 3134
246, 1659544218.195087, 1659544218.198167, 3080
247, 1659544218.298587, 1659544218.301924, 3337
248, 1659544218.402954, 1659544218.405790, 2836
249, 1659544218.507237, 1659544218.510648, 3411
250, 1659544218.612134, 1659544218.614940, 2806
251, 1659544218.716490, 1659544218.720608, 4118
252, 1659544218.821508, 1659544218.824705, 3197
253, 1659544218.926251, 1659544218.929470, 3219
254, 1659544219.30526, 1659544219.34006, 3480
255, 1659544219.135535, 1659544219.139536, 4001
256, 1659544219.240486, 1659544219.244038, 3552
257, 1659544219.345384, 1659544219.348622, 3238
258, 1659544219.450094, 1659544219.453487, 3393
259, 1659544219.553946, 1659544219.557274, 3328
260, 1659544219.658421, 1659544219.661618, 3197
261, 1659544219.762384, 1659544219.765449, 3065
262, 1659544219.865650, 1659544219.868931, 3281
263, 1659544219.970429, 1659544219.973340, 2911
264, 1659544220.74120, 1659544220.77000, 2880
265, 1659544220.178491, 1659544220.182052, 3561
266, 1659544220.283548, 1659544220.286657, 3109
267, 1659544220.387034, 1659544220.390136, 3102
268, 1659544220.491604, 1659544220.494358, 2754
269, 1659544220.595638, 1659544220.598373, 2735
270, 1659544220.699857, 1659544220.703488, 3631
271, 1659544220.803838, 1659544220.807178, 3340
272, 1659544220.908335, 1659544220.911118, 2783
273, 1659544221.11635, 1659544221.15077, 3442
274, 1659544221.116613, 1659544221.119624, 3011
275, 1659544221.221097, 1659544221.224778, 3681
276, 1659544221.325567, 1659544221.328975, 3408
277, 1659544221.430528, 1659544221.433730, 3202
278, 1659544221.535179, 1659544221.538625, 3446
279, 1659544221.640049, 1659544221.642902, 2853
280, 1659544221.743179, 1659544221.746715, 3536
281, 1659544221.847376, 1659544221.850824, 3448
282, 1659544221.951186, 1659544221.954735, 3549
283, 1659544222.54972, 1659544222.57786, 2814
284, 1659544222.159237, 1659544222.161999, 2762
285, 1659544222.263298, 1659544222.266901, 3603
286, 1659544222.367190, 1659544222.370181, 2991
287, 1659544222.471677, 1659544222.474920, 3243
288, 1659544222.575579, 1659544222.579121, 3542
289, 1659544222.680601, 1659544222.683945, 3344
290, 1659544222.785419, 1659544222.788641, 3222
291, 1659544222.889389, 1659544222.892583, 3194
