index, start time, end time, latency
0, 1659540015.936592, 1659540015.939862, 3270
1, 1659540016.41233, 1659540016.44695, 3462
2, 1659540016.144935, 1659540016.148705, 3770
3, 1659540016.249030, 1659540016.252594, 3564
4, 1659540016.353107, 1659540016.356592, 3485
5, 1659540016.458499, 1659540016.461791, 3292
6, 1659540016.563638, 1659540016.566680, 3042
7, 1659540016.668999, 1659540016.672883, 3884
8, 1659540016.773763, 1659540016.777261, 3498
9, 1659540016.877721, 1659540016.880789, 3068
10, 1659540016.982340, 1659540016.985325, 2985
11, 1659540017.86890, 1659540017.90079, 3189
12, 1659540017.190779, 1659540017.193847, 3068
13, 1659540017.295226, 1659540017.301644, 6418
14, 1659540017.402713, 1659540017.405643, 2930
15, 1659540017.506139, 1659540017.509280, 3141
16, 1659540017.610813, 1659540017.613641, 2828
17, 1659540017.715198, 1659540017.718058, 2860
18, 1659540017.819566, 1659540017.823328, 3762
19, 1659540017.924803, 1659540017.927937, 3134
20, 1659540018.28912, 1659540018.32319, 3407
21, 1659540018.133826, 1659540018.137031, 3205
22, 1659540018.238600, 1659540018.242015, 3415
23, 1659540018.342226, 1659540018.345597, 3371
24, 1659540018.447168, 1659540018.450845, 3677
25, 1659540018.551620, 1659540018.554835, 3215
26, 1659540018.656323, 1659540018.659763, 3440
27, 1659540018.760255, 1659540018.763134, 2879
28, 1659540018.863238, 1659540018.866265, 3027
29, 1659540018.967776, 1659540018.970595, 2819
30, 1659540019.72073, 1659540019.75447, 3374
31, 1659540019.176924, 1659540019.180459, 3535
32, 1659540019.281446, 1659540019.284767, 3321
33, 1659540019.384977, 1659540019.388318, 3341
34, 1659540019.489844, 1659540019.492791, 2947
35, 1659540019.594300, 1659540019.597291, 2991
36, 1659540019.698795, 1659540019.701565, 2770
37, 1659540019.802956, 1659540019.805834, 2878
38, 1659540019.906908, 1659540019.909730, 2822
39, 1659540020.10148, 1659540020.13431, 3283
40, 1659540020.114989, 1659540020.117422, 2433
41, 1659540020.217673, 1659540020.220524, 2851
42, 1659540020.322027, 1659540020.324805, 2778
43, 1659540020.425979, 1659540020.428915, 2936
44, 1659540020.529788, 1659540020.533070, 3282
45, 1659540020.634572, 1659540020.637493, 2921
46, 1659540020.738986, 1659540020.741833, 2847
47, 1659540020.842869, 1659540020.845676, 2807
48, 1659540020.947197, 1659540020.950084, 2887
49, 1659540021.51338, 1659540021.54393, 3055
50, 1659540021.155853, 1659540021.158882, 3029
51, 1659540021.259225, 1659540021.262814, 3589
52, 1659540021.362968, 1659540021.365736, 2768
53, 1659540021.467197, 1659540021.470169, 2972
54, 1659540021.571682, 1659540021.574714, 3032
55, 1659540021.676181, 1659540021.679144, 2963
56, 1659540021.779901, 1659540021.783145, 3244
57, 1659540021.883762, 1659540021.886981, 3219
58, 1659540021.988475, 1659540021.991609, 3134
59, 1659540022.93084, 1659540022.96147, 3063
60, 1659540022.197071, 1659540022.199847, 2776
61, 1659540022.301035, 1659540022.304303, 3268
62, 1659540022.404893, 1659540022.407428, 2535
63, 1659540022.507640, 1659540022.510508, 2868
64, 1659540022.611957, 1659540022.614990, 3033
65, 1659540022.716481, 1659540022.719501, 3020
66, 1659540022.821987, 1659540022.825341, 3354
67, 1659540022.926899, 1659540022.930386, 3487
68, 1659540023.30941, 1659540023.33581, 2640
69, 1659540023.135143, 1659540023.138803, 3660
70, 1659540023.240272, 1659540023.243090, 2818
71, 1659540023.343141, 1659540023.346602, 3461
72, 1659540023.448084, 1659540023.451532, 3448
73, 1659540023.552687, 1659540023.555704, 3017
74, 1659540023.656875, 1659540023.660102, 3227
75, 1659540023.760857, 1659540023.763557, 2700
76, 1659540023.863711, 1659540023.866788, 3077
77, 1659540023.968219, 1659540023.971393, 3174
78, 1659540024.72893, 1659540024.76469, 3576
79, 1659540024.178031, 1659540024.181419, 3388
80, 1659540024.281986, 1659540024.284706, 2720
81, 1659540024.385032, 1659540024.387570, 2538
82, 1659540024.488904, 1659540024.491738, 2834
83, 1659540024.593234, 1659540024.596357, 3123
84, 1659540024.697883, 1659540024.700807, 2924
85, 1659540024.801751, 1659540024.805080, 3329
86, 1659540024.906235, 1659540024.909294, 3059
87, 1659540025.10895, 1659540025.14609, 3714
88, 1659540025.116062, 1659540025.118900, 2838
89, 1659540025.220411, 1659540025.223715, 3304
90, 1659540025.325142, 1659540025.328220, 3078
91, 1659540025.429741, 1659540025.432867, 3126
92, 1659540025.533454, 1659540025.536163, 2709
93, 1659540025.637667, 1659540025.640398, 2731
94, 1659540025.740673, 1659540025.743617, 2944
95, 1659540025.845128, 1659540025.848239, 3111
96, 1659540025.949740, 1659540025.952537, 2797
97, 1659540026.53400, 1659540026.56275, 2875
98, 1659540026.157836, 1659540026.161392, 3556
99, 1659540026.262642, 1659540026.265620, 2978
100, 1659540026.365847, 1659540026.368886, 3039
101, 1659540026.470467, 1659540026.473729, 3262
102, 1659540026.575134, 1659540026.578124, 2990
103, 1659540026.679546, 1659540026.682281, 2735
104, 1659540026.782712, 1659540026.786072, 3360
105, 1659540026.886793, 1659540026.889707, 2914
106, 1659540026.991257, 1659540026.994108, 2851
107, 1659540027.95545, 1659540027.98477, 2932
108, 1659540027.199094, 1659540027.201800, 2706
109, 1659540027.302597, 1659540027.305502, 2905
110, 1659540027.406131, 1659540027.409107, 2976
111, 1659540027.510602, 1659540027.513422, 2820
112, 1659540027.613619, 1659540027.616998, 3379
113, 1659540027.718585, 1659540027.721725, 3140
114, 1659540027.822913, 1659540027.825734, 2821
