report-id,probe-id,source,timestamp,report-name,packet_index,meta.packet_len,ip.src,ip.dst,ip.proto_tos,ip.ecn,ip.identification,tcp.src_port,tcp.dest_port,tcp.seq_nb,tcp.ack_nb,tcp.tsval,tcp.tsecr,int.queue_id,int.latency,int.queue_occups,int.ingress_time,int.egress_time,int.nb_marked,int.nb_dropped,int.mark_probability
1000,3,"enp0s10",1673813418.132112,"int",1,130,"10.0.0.1","10.0.0.11",128,0,14061,45182,22,1832531617,0,3646357600,0,0,330,0,6407942000,6408272000,0,0,0
1000,3,"enp0s10",1673813418.133265,"int",2,122,"10.0.0.1","10.0.0.11",128,0,14062,45182,22,1832531618,1240935832,3646357601,222692999,0,228,0,6409109000,6409337000,0,0,0
1000,3,"enp0s10",1673813418.133871,"int",3,163,"10.0.0.1","10.0.0.11",128,0,14063,45182,22,1832531618,1240935832,3646357602,222692999,0,652,0,6409530000,6410182000,0,0,0
1000,3,"enp0s10",1673813418.140014,"int",4,122,"10.0.0.1","10.0.0.11",128,0,14064,45182,22,1832531659,1240935832,3646357608,222692999,0,398,0,6415649000,6416047000,0,0,0
1000,3,"enp0s10",1673813418.144486,"int",5,122,"10.0.0.1","10.0.0.11",128,0,14065,45182,22,1832531659,1240935874,3646357612,222693001,0,241,0,6420383000,6420624000,0,0,0
1000,3,"enp0s10",1673813418.145285,"int",6,1482,"10.0.0.1","10.0.0.11",128,0,14066,45182,22,1832531659,1240935874,3646357613,222693001,0,295,0,6421146000,6421441000,0,0,0
1000,3,"enp0s10",1673813418.150319,"int",7,170,"10.0.0.1","10.0.0.11",128,0,14067,45182,22,1832533019,1240936850,3646357618,222693002,0,275,0,6425977000,6426252000,0,0,0
1000,3,"enp0s10",1673813418.167413,"int",8,138,"10.0.0.1","10.0.0.11",128,0,14068,45182,22,1832533067,1240937214,3646357635,222693006,0,429,0,6443007000,6443436000,0,0,0
1000,3,"enp0s10",1673813418.168706,"int",9,166,"10.0.0.1","10.0.0.11",128,0,14069,45182,22,1832533083,1240937214,3646357637,222693008,0,262,0,6444709000,6444971000,0,0,0
1000,3,"enp0s10",1673813418.169916,"int",10,190,"10.0.0.1","10.0.0.11",128,0,14070,45182,22,1832533127,1240937258,3646357638,222693008,0,307,0,6445718000,6446025000,0,0,0
