# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       20.145       84.832
       1.017      172.100       20.145      309.492
       2.037      196.900       20.145      309.492
       3.061      196.400       21.543      374.496
       4.077      222.400       21.543      694.496
       5.100      207.300       21.543      694.496
       6.118      211.200       21.543      694.496
       7.143      194.200       21.543      694.496
       8.167      217.800       21.543      694.496
       9.191      259.600       21.543      694.496
      10.215      258.800       21.543      694.496
      11.239      258.900       21.543      694.496
      12.252      271.300       21.543      694.496
      13.275      259.900       21.543      694.496
      14.290      259.300       21.543      694.496
      15.314      256.800       21.543      694.496
      16.337      263.800       21.543      694.496
      17.361      263.800       21.543      694.496
      18.385      385.400       48.344      694.496
      19.410      420.500       48.602      694.496
      20.435      419.500       48.602      694.496
      21.460      415.700       48.859      694.496
      22.489      418.000       49.117      694.496
      23.508      413.900       49.117      694.496
      24.533      385.500       49.117      694.496
      25.559      374.100       51.953      694.496
      26.580      383.300       53.242      694.496
      27.605      373.400       54.531      694.496
      28.629      393.600       54.531      694.496
      29.655      387.000       54.531      694.496
      30.679      370.000       54.531      694.496
      31.708      376.200       54.531      694.496
      32.734      399.500       57.883      694.496
      33.757      389.200       57.883      694.496
      34.783      388.900       57.883      694.496
      35.808      410.500       57.883      694.496
      36.833      389.400       57.883      694.496
      37.849      400.500       57.883      694.496
      38.874      358.000       57.883      694.496
      39.900      351.900       57.883      758.496
      40.927      400.400       57.883      758.496
      41.948      387.000       57.883      758.496
      42.972      370.900       57.883      758.496
      43.997      390.200       57.883      758.496
      45.021      353.600       57.883      758.496
      46.045      296.800       57.883      758.496
      47.070      256.600       57.883      758.496
      48.091      265.300       57.883      758.496
      49.116      265.500       57.883      758.496
      50.141      263.400       57.883      758.496
      51.160      259.100       57.883      758.496
      52.184      263.700       57.883      758.496
      53.208      252.000       57.883      758.496
      54.227      201.300       57.883      758.496
      55.249      201.500       57.883      758.496
      56.272      212.200       57.883      758.496
      57.292      215.600       57.883      758.496
      58.315      207.300       57.883      758.496
      59.338      197.400       57.883      758.496
      60.362      215.000       57.883      758.496
      61.383      211.500       57.883      758.496
      62.407      203.200       57.883      758.496
      63.423      196.800       57.883      758.496
      64.440      352.000      116.406      822.496
      65.459       67.700      116.406      822.496
      66.484      327.000      122.078      822.496
      67.510      204.700      132.391      822.496
      68.534       46.900      132.391      822.496
